Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Class
83.35221,45.030453,1.2940538,3.2988744,17.153194,59.924915,2.8619096,3.8297784,1.0
7.4657702,29.400547,6.474758,38.735985,190.18297,86.185814,-1.3001245,-1.0292434,1.0
116.18214,42.177784,0.42956665,10.489649,0.49805462,9.317036,30.02726,840.078,1.0
36.73685,62.019875,1.186649,0.6643586,121.05201,66.96401,-0.20418146,-0.8870561,1.0
123.71488,48.986233,0.09832892,0.7457059,2.537317,48.726498,8.473397,16.176315,1.0
15.477256,32.1917,5.3133435,25.073818,158.0894,95.39042,-0.6104544,-1.1462556,1.0
102.12033,34.231487,1.606661,14.349684,0.74033225,16.620398,23.602005,173.44402,1.0
13.763884,30.927195,5.9432135,32.86962,143.43999,77.30631,-0.28911465,-0.4852913,1.0
76.588524,49.32369,1.6031071,3.5819774,5.4654975,19.555126,5.7341313,32.043453,1.0
94.63942,34.06617,1.9079036,12.8238945,2.5095098,33.907925,9.225509,44.359406,1.0
92.42047,29.165407,3.111007,27.05811,2.232069,37.708435,9.925646,53.26612,1.0
75.32629,30.589699,3.4466484,23.855627,4.27204,37.006866,6.7897387,30.695494,1.0
79.36451,74.74985,0.55204403,-0.35505083,49.880413,69.26361,0.9350847,-0.61262816,1.0
21.784185,33.352955,5.0789804,25.124529,106.62977,65.615715,0.4572176,0.5439515,1.0
12.271685,52.251118,2.8143332,4.7604146,166.5181,78.80734,-1.3504988,-1.2732108,1.0
78.78573,45.286087,1.7018312,4.9343567,10.556364,41.82057,3.8790054,11.547433,1.0
68.95117,30.480043,3.740242,25.19551,5.2869577,36.5681,6.121827,27.579367,1.0
18.301493,30.912983,5.422123,27.453558,144.18878,86.457596,-0.26302692,-0.84208035,1.0
81.74286,43.953873,1.2075778,2.4940145,31.61029,73.475845,1.736566,0.1794332,1.0
103.368774,38.841713,1.068265,5.635564,5.1715593,52.660763,6.02414,14.950063,1.0
55.787716,41.474678,2.662405,9.317656,23.489262,46.39534,2.4161515,5.467897,1.0
133.64214,47.05274,0.044640746,7.5317793,0.49398127,9.972167,30.308697,844.98883,1.0
67.95945,33.347633,3.0329514,16.185896,15.292594,57.125618,3.3483827,7.06098,1.0
94.872635,44.63092,1.0933728,3.5430028,5.139277,38.75723,5.8944435,19.189754,1.0
9.550312,34.8469,5.4291596,26.110481,149.82167,63.890934,-0.32403266,-0.12838586,1.0
79.58197,37.44683,2.0953302,9.4605875,12.48496,56.97537,3.6566536,8.001976,1.0
29.098799,39.82455,3.6539776,12.061646,103.61812,65.34054,0.48665679,0.20581214,1.0
74.89668,48.98594,1.2974817,1.5716449,45.33215,73.81289,1.1258664,-0.2834804,1.0
19.631765,41.06414,4.0966153,12.884549,134.80136,74.188034,-0.25155777,-0.6383197,1.0
74.37739,30.808165,3.3433475,22.23595,5.0028257,39.205498,6.2513433,26.335213,1.0
24.838938,29.58284,5.637746,34.585754,64.94233,60.779385,1.3633902,3.1670196,1.0
7.157278,40.497753,5.0852003,19.629696,190.82924,76.97191,-1.5803252,-1.1402538,1.0
23.984219,31.35786,5.346004,28.360851,106.10104,72.15917,0.4296584,0.17894289,1.0
111.12386,48.06048,0.5093552,2.0977564,0.9559393,15.38825,18.70531,132.46945,1.0
71.207085,39.243435,2.2083282,9.016346,16.761963,53.022655,3.0356843,6.4452105,1.0
83.502754,77.74982,0.3428462,-0.7873484,58.065826,50.500088,0.9740013,0.99485075,1.0
32.229477,56.048676,1.2203196,0.7874595,156.71436,87.55776,-1.091256,-1.523044,1.0
82.23482,30.364815,3.4837205,25.30527,2.6028042,29.457014,9.058314,54.509106,1.0
51.83286,36.51134,2.9147038,10.567234,81.98129,81.27948,0.6627135,-0.5216824,1.0
9.185506,43.188354,4.29058,12.256034,193.61638,100.02652,-1.7527149,-1.5838919,1.0
122.201904,42.978065,0.30705786,4.790246,0.81136817,26.133953,22.460394,99.13029,1.0
6.253953,31.482058,6.5068994,37.08711,195.6577,72.14833,-1.6493782,-0.5734427,1.0
104.826965,36.613106,1.2477739,10.489483,1.0916821,20.902428,17.461613,101.19226,1.0
114.296646,51.186234,0.32381526,0.58980066,2.0237586,28.80607,9.466462,43.35473,1.0
71.0343,30.916353,3.6405678,22.908537,7.747955,46.980476,5.1025515,16.568329,1.0
42.912697,28.87012,5.2932854,34.857788,17.900852,48.06439,3.4021118,10.219456,1.0
39.58077,56.552788,1.0730065,0.69082373,136.37349,73.11179,-0.42790806,-1.0268413,1.0
84.78581,43.811626,1.4609438,3.8781192,17.345684,68.135475,2.712512,2.6281765,1.0
74.17749,38.7371,2.1920407,9.01568,17.182302,58.120544,2.950975,5.534726,1.0
48.288788,30.556608,4.4550304,26.527515,36.25985,67.92016,1.843352,2.2088463,1.0
88.78495,33.875584,1.9181604,12.620396,3.409512,39.82427,7.6314406,29.343002,1.0
39.999886,36.493225,3.8397815,16.152569,53.075626,60.423557,1.3617917,1.8483901,1.0
22.096785,38.17893,4.2787466,15.668724,109.75343,65.97677,0.276113,0.09840784,1.0
37.813377,30.033863,5.13373,31.383718,36.661404,62.651108,1.9441,3.5424447,1.0
120.41645,40.632137,0.30349264,8.961548,0.57443446,18.423971,27.663544,172.14952,1.0
27.75461,35.0747,4.463067,18.291767,112.134285,76.75928,0.22812438,-0.3879036,1.0
75.28027,34.181145,2.9632766,16.98849,3.0595381,22.329557,8.184363,50.19112,1.0
100.31618,42.18141,1.0439473,4.5427475,2.6698875,31.667759,8.751467,37.205235,1.0
63.895752,41.387207,2.3697639,7.7813797,37.633644,63.71399,1.6851444,1.4215566,1.0
21.244982,32.627052,4.8732257,22.980803,133.2065,78.14692,-0.061100546,-0.54431444,1.0
55.53132,40.755043,2.5681531,8.052038,62.56178,74.831726,0.9744612,-0.05870977,1.0
128.87859,47.25518,0.18274124,8.184699,0.4891397,8.28976,30.587065,941.58203,1.0
26.951689,30.472967,5.3024473,30.67788,59.132008,59.530304,1.427255,3.0969198,1.0
22.076757,38.4264,4.2958755,15.516324,114.09216,67.23416,0.20302244,-0.076218545,1.0
51.97257,44.033882,1.8707134,3.9405785,96.27495,87.78332,0.21319197,-1.0619694,1.0
12.849477,27.853062,6.741707,46.26969,128.44106,70.13469,0.22585021,0.91510916,1.0
14.98068,34.850082,5.004268,21.683702,151.82523,80.099846,-0.4667392,-0.85670966,1.0
83.830734,41.704586,1.4478056,5.4296956,8.252876,47.78527,4.6313357,11.806619,1.0
35.65681,46.80199,1.9946502,3.4139578,136.68579,92.26882,-0.42119053,-1.3626778,1.0
65.53707,38.22512,2.795978,12.188284,12.582237,39.284004,3.669531,11.866335,1.0
134.70895,53.95579,-0.029685672,4.8801994,0.48741165,7.85064,30.750242,985.7595,1.0
35.01343,47.190243,1.8126638,2.7089453,149.92671,102.941414,-0.6598603,-1.5738713,1.0
73.865654,32.242798,3.1501155,19.685282,3.604754,28.199593,7.35536,38.18798,1.0
6.8139567,30.603664,6.37293,35.894703,197.76837,99.13643,-1.7712518,-1.3440343,1.0
19.13587,36.22598,4.6809707,20.20835,112.445595,61.233963,0.36091137,0.54476255,1.0
57.69909,37.56465,2.8256724,10.320771,57.6452,74.21062,1.1353121,0.19279209,1.0
73.643135,29.30014,3.7265172,27.847897,4.7103977,42.16157,6.656015,27.618523,1.0
45.338673,35.03262,3.5920277,14.081455,76.15281,77.583115,0.78177947,-0.18919614,1.0
76.87857,30.113573,3.339463,24.228098,7.0334687,54.14108,5.4011903,14.779623,1.0
38.30922,68.68146,1.2172557,0.5551602,111.97988,71.62919,-0.13032348,-1.01263,1.0
69.6817,37.901764,2.6644626,12.243863,8.146477,34.36837,4.821965,18.4892,1.0
6.5840464,35.48864,5.669826,26.432686,195.15384,80.62378,-1.6969044,-1.1413556,1.0
112.85737,43.43721,0.4935686,5.731712,0.6113428,14.293583,26.135035,366.84216,1.0
135.79765,49.751087,-0.06912587,2.902041,0.56610364,20.034153,27.467033,169.30264,1.0
125.09247,44.593956,0.1656621,7.155812,0.51178056,12.418591,29.473656,669.809,1.0
70.49252,38.51858,2.1731102,9.204385,16.000286,54.105656,3.134409,6.541592,1.0
6.332606,32.563496,6.262856,35.39875,179.56581,66.25283,-0.90347695,-0.4434709,1.0
45.58989,31.998522,4.504052,25.706938,19.388344,43.20113,3.0109043,8.992325,1.0
33.442722,43.18798,2.4073155,5.604721,143.71056,79.195786,-0.32784203,-0.91288364,1.0
44.48908,34.119488,3.8285866,18.590176,39.523872,61.631973,1.7098485,2.2964573,1.0
23.18837,31.221998,5.5237794,29.137083,114.35988,76.092255,0.21005996,-0.10051899,1.0
99.61952,38.55689,1.7881255,12.071491,0.66581804,10.018244,25.498014,529.99744,1.0
36.434418,29.047281,5.3590097,34.61977,43.932884,67.88177,1.7219305,2.6310997,1.0
67.560165,34.247723,2.9601524,14.598225,16.842821,58.012913,3.1004834,6.3354015,1.0
14.802767,50.71613,2.8195944,5.366881,147.67535,66.844086,-0.50098425,-0.83463794,1.0
60.173763,30.314034,3.7350426,22.446909,33.420124,73.49411,1.9765989,1.2804657,1.0
15.35839,31.18602,5.651606,31.451862,102.38319,62.176018,0.55902517,1.3324913,1.0
84.33017,35.894382,1.9608027,10.535085,6.918381,48.425148,5.3128767,14.71366,1.0
33.132442,35.41689,3.942645,16.315138,78.45505,67.54438,0.8385704,0.57015145,1.0
31.096807,37.494858,3.6608403,12.410809,115.21884,75.18128,0.20749539,-0.50641304,1.0
56.30765,33.494637,3.6249576,16.597475,43.397835,75.94798,1.4340425,0.5801072,1.0
15.225012,30.843935,5.720539,31.833944,125.71155,70.67303,0.08828979,0.086785235,1.0
41.31725,29.975767,4.7935834,28.180557,63.119312,78.985306,1.0760344,0.52386856,1.0
114.294876,38.9665,0.69430894,6.2408643,1.5270609,32.340767,11.9675,59.330143,1.0
128.52461,44.18513,0.26241302,8.138211,0.5064647,11.897769,29.723604,728.75684,1.0
39.12148,40.275932,3.0796483,9.896177,85.02083,68.567,0.7548321,0.12057002,1.0
68.66506,40.438267,2.4878712,10.606986,6.8365207,27.482515,5.238746,24.676342,1.0
113.851654,46.89459,0.3341957,1.7862943,1.3083378,26.54638,13.85133,78.24003,1.0
22.66603,52.041912,2.5878658,4.5109,110.30159,57.495667,0.14023995,-0.1138791,1.0
86.20245,37.086666,1.8528715,9.7779665,5.2833047,43.218685,5.99131,20.525707,1.0
6.8488016,32.424915,6.124387,34.611782,157.88943,60.62152,-0.45543808,0.109953195,1.0
12.084552,38.71822,4.565543,16.457296,171.65796,80.41662,-0.9849249,-1.0478153,1.0
116.39749,49.410694,0.37419042,3.450653,0.5108533,8.48156,29.354193,841.6971,1.0
43.37106,33.462402,4.277665,20.93186,30.581305,51.993927,2.164157,4.503131,1.0
10.884346,31.727911,6.025111,32.372517,159.82018,80.008064,-0.67642033,-0.804202,1.0
77.36853,32.73357,2.7240868,15.963694,8.560245,53.35273,4.751791,11.985766,1.0
27.47837,75.97148,0.89317274,0.14309736,159.18694,77.76712,-1.2406774,-1.4279841,1.0
115.15303,41.19168,0.424626,7.947962,0.59649116,16.470299,26.635048,192.57855,1.0
19.5273,28.787703,6.0930934,37.967987,122.51555,78.77694,0.19020306,-0.18193482,1.0
7.8121705,31.587646,6.106198,31.71471,196.6527,101.16236,-1.7456886,-1.3744961,1.0
52.08008,33.508595,4.176161,22.371508,10.031357,28.807873,4.4634366,21.520035,1.0
109.90346,37.281906,0.8619679,7.999319,1.6173534,30.732552,11.772689,61.32979,1.0
100.7157,41.810837,1.0766674,5.078405,2.3531978,27.129656,9.4083185,50.364338,1.0
77.21282,38.350727,2.093733,8.906202,18.705683,61.951965,2.8265085,4.2823696,1.0
52.73586,43.117813,2.186974,5.438191,74.95255,73.45476,0.7665659,-0.3551554,1.0
47.18821,37.422638,3.727325,15.522051,23.919075,43.433247,2.45658,6.6661754,1.0
93.65879,33.95792,2.1104457,13.902111,2.237004,29.341154,9.783127,55.494217,1.0
66.39586,49.434647,1.5465823,2.0503263,39.333023,68.168884,1.3766317,0.29951414,1.0
111.60264,45.576313,0.4896976,2.645613,1.3111392,21.052647,13.121673,88.29154,1.0
102.34981,38.065086,1.4020879,10.100044,0.8940497,15.145969,20.814957,159.60663,1.0
48.79449,34.02056,3.6038842,16.769142,40.272896,67.78568,1.642582,1.4285331,1.0
16.290974,30.693567,5.455115,29.114641,140.80731,78.59038,-0.1460107,-0.5049899,1.0
99.09744,35.98886,1.4640971,10.028712,2.1083186,30.425613,10.304948,53.61514,1.0
7.3388586,33.997723,5.828732,30.01152,160.32295,64.53684,-0.57191586,-0.28093144,1.0
111.849174,35.79371,0.75508565,8.042601,2.2448366,43.985607,9.674708,32.64611,1.0
20.949617,31.91447,5.3984756,28.47635,102.02116,66.047485,0.5380027,0.8219402,1.0
33.160503,39.17918,2.7305758,7.827818,138.21268,103.119736,-0.3874041,-1.3662406,1.0
30.516161,37.243355,4.1838818,16.0431,90.5679,66.35895,0.6572239,0.44047895,1.0
15.788657,52.82633,2.4928207,3.9522963,157.91597,75.88625,-1.0438707,-1.1600353,1.0
9.702531,24.774643,7.87614,65.91005,154.12178,103.3598,0.015334365,-0.46479216,1.0
22.929426,49.99099,2.7079046,5.204552,121.1329,64.98216,-0.07190193,-0.47211757,1.0
36.33749,39.501842,3.678225,13.496411,31.11304,36.622307,2.1333802,6.0457473,1.0
14.866341,30.760977,5.8055744,32.989532,116.0907,66.817406,0.2566776,0.64227986,1.0
110.43319,39.22718,0.6034182,8.130511,0.6781526,16.433825,24.694216,173.67865,1.0
101.01433,36.002193,1.4943866,10.234102,1.9638869,28.333954,10.8288555,62.687458,1.0
10.959524,36.105392,5.2086754,23.89096,147.4036,64.08365,-0.31351352,-0.14273746,1.0
5.998916,35.73817,5.8696704,28.072796,198.7295,83.7986,-1.828806,-1.2857459,1.0
14.177374,31.190563,5.9349027,33.709114,112.48527,58.81119,0.37534383,1.5078568,1.0
71.24131,33.981106,2.840306,14.80304,12.172033,54.32884,3.7994885,9.18154,1.0
8.740691,45.597538,4.0995145,11.615715,185.78293,80.88871,-1.606361,-1.2764745,1.0
11.34017,38.248436,4.5570483,16.67834,183.86566,82.39641,-1.3741264,-1.0709203,1.0
71.82591,28.650928,4.27675,31.653767,4.6004434,40.89251,6.8330235,30.482994,1.0
80.674034,30.573969,3.194704,23.293839,3.527649,38.367043,7.4193883,32.66728,1.0
138.26099,64.21324,-0.09398054,2.1444952,0.4996068,13.784391,29.575665,474.26144,1.0
6.142527,31.87391,6.4103775,35.672283,198.17119,87.91515,-1.8070048,-1.2562565,1.0
6.830099,30.654701,6.399712,38.188377,159.81058,60.29744,-0.44083887,0.56291276,1.0
54.17486,36.57179,3.4006429,14.446138,23.729855,50.01905,2.5000522,5.756956,1.0
119.58437,44.714043,0.23837714,4.995306,0.56957436,15.924201,27.528347,326.61163,1.0
125.84984,48.943222,0.14728191,5.0144506,0.4909777,8.326183,30.44128,929.83997,1.0
56.027603,36.66892,2.9579651,12.25739,37.651093,64.833664,1.7252396,1.4827012,1.0
124.71537,40.597668,0.39721414,13.841659,0.49121645,9.017932,30.474382,888.3996,1.0
6.958856,30.493896,6.4300513,37.191505,193.38928,84.99183,-1.5702423,-1.0776488,1.0
8.344828,33.051773,5.859953,31.423973,147.79767,60.597153,-0.23162673,0.26680452,1.0
38.313084,54.871296,1.7974969,1.9604478,78.29953,59.77723,0.60578257,0.0046606497,1.0
53.113064,61.378235,1.14903,0.4664689,68.17377,60.837303,0.73545724,-0.28343537,1.0
113.57518,41.51521,0.64912885,10.958174,0.49926636,8.932508,30.001535,877.525,1.0
76.635635,31.402231,3.1160657,20.587204,3.231033,31.087448,7.8447714,38.844574,1.0
9.822175,48.72678,2.915339,5.8577013,191.58691,74.34812,-1.6036762,-1.180222,1.0
16.58682,29.18795,6.0874214,38.149986,109.155014,66.96663,0.54397255,1.2733798,1.0
33.156128,74.82292,0.9504231,0.27247146,142.79083,74.08526,-0.672238,-1.3159009,1.0
11.143719,44.928818,4.0109367,11.561387,159.83719,73.90485,-0.8501139,-0.9918192,1.0
9.184454,33.357258,5.9257493,29.55174,188.31497,90.29458,-1.5360532,-1.205458,1.0
42.408325,45.9532,1.7772644,3.2807014,134.62503,75.486084,-0.21005045,-0.79208636,1.0
85.27804,41.035522,1.7427762,7.9521685,3.3906877,28.16257,7.487304,36.380352,1.0
60.026127,36.471905,2.937331,12.694665,29.178484,61.36744,2.1307576,2.7782145,1.0
101.0165,38.722572,1.2341629,7.2019343,2.783944,36.866264,8.708378,34.74853,1.0
45.06189,38.725533,3.3991075,11.977873,64.76732,68.68779,1.0122696,0.59720576,1.0
81.23603,34.39524,2.1329315,11.612203,10.070133,57.805687,4.2545733,8.995675,1.0
15.641702,29.312841,6.04413,37.1323,126.05455,71.82682,0.19736883,0.3003811,1.0
114.28567,38.7953,0.58730423,9.090548,0.6726206,19.17303,24.982897,156.44334,1.0
31.709059,42.97522,3.2798843,9.55598,95.65285,67.00312,0.47853532,-0.002672783,1.0
59.570526,37.23172,2.8822887,12.136767,23.732983,57.251602,2.432129,4.353143,1.0
58.342693,30.98589,4.0717607,25.335928,8.767301,37.354454,4.887381,19.257225,1.0
105.1002,39.380493,1.2478498,9.65074,0.6508075,11.430502,25.419954,457.16904,1.0
47.987297,38.29517,3.205377,12.318881,36.47497,53.5405,1.7893674,2.6587255,1.0
24.605719,30.52181,5.4603853,31.572569,86.219955,67.84947,0.79564023,1.1469032,1.0
105.8415,36.15872,1.2031744,11.66444,0.6803658,15.591176,24.633503,190.35457,1.0
102.76809,53.116642,0.4360503,0.39703497,5.757564,48.30634,5.0403376,10.520986,1.0
38.35826,37.79994,3.560942,12.326775,94.68691,74.012184,0.5452674,-0.19945069,1.0
99.64531,35.753616,1.7123443,11.165643,1.9847529,27.98196,10.74974,63.588383,1.0
22.6644,39.16993,4.326582,14.642408,116.08073,72.74589,0.081775576,-0.36085746,1.0
113.818535,42.4072,0.6574593,10.652728,0.4970703,8.525721,30.117289,899.23364,1.0
42.21974,65.293045,1.304078,0.6246238,87.63003,66.5012,0.27002943,-0.6183292,1.0
26.410536,43.42661,3.1553571,8.741564,127.579834,75.536415,-0.12272278,-0.7773785,1.0
81.80529,38.864338,1.6474253,7.4713206,10.386033,52.684895,4.032963,8.890071,1.0
12.8574915,33.91781,5.225704,24.77355,142.90106,71.75802,-0.25419986,-0.43631166,1.0
77.8666,30.061028,3.7068048,26.707895,2.8078072,29.193346,8.714532,51.183773,1.0
23.925446,46.653484,2.79207,6.3254433,132.34053,73.621185,-0.26421505,-0.8682595,1.0
82.314964,38.061234,2.1843095,10.767843,4.8074827,34.7701,6.264802,27.257977,1.0
100.320984,33.62867,1.7772526,14.444651,1.1804702,20.330833,16.043646,104.61668,1.0
81.39242,80.463905,0.3518492,-0.80876994,85.51118,57.526073,0.31300318,-0.08910489,1.0
82.591805,31.63246,2.7334797,17.621725,6.8547916,52.874462,5.390143,15.022849,1.0
7.5279965,33.940495,5.840963,29.682533,162.44197,71.07401,-0.6887144,-0.56611603,1.0
114.02266,44.29928,0.3927092,3.8093734,0.83869505,19.69407,21.871065,123.75416,1.0
136.60727,57.49685,-0.07275299,1.1726834,0.50894624,10.908971,29.259726,769.76105,1.0
92.06621,45.069458,1.5330714,5.5171394,1.8348153,12.888312,10.961064,101.16268,1.0
125.662415,40.443375,0.39443865,15.5603075,0.48927724,8.634492,30.620361,923.54144,1.0
44.56163,25.91468,5.5930934,39.999435,22.054195,65.782486,2.8866777,5.0353165,1.0
113.52229,45.289715,0.485591,2.31423,1.9595876,32.018154,10.525878,48.31638,1.0
50.48405,45.604355,2.6041276,6.538715,33.725327,49.124893,1.7445006,3.0713918,1.0
48.082962,30.150532,4.6578493,29.092741,22.276155,55.212013,2.8731408,6.4909945,1.0
14.06046,30.713192,5.948567,34.254528,130.02507,70.67954,-0.00013329547,0.09146798,1.0
114.06941,46.32001,0.35470036,2.212109,1.1391462,21.98624,16.75934,93.30279,1.0
80.98502,33.20962,2.329812,13.761197,8.349374,53.754646,4.8457427,11.467909,1.0
77.23098,53.921047,0.89099103,0.47719154,46.98971,75.17264,1.0133642,-0.5242543,1.0
127.87088,49.272617,0.19144762,7.8815475,0.48722574,7.754718,30.780203,993.51733,1.0
84.904655,30.724718,2.4855785,18.844616,5.4706945,52.260353,5.947692,16.195356,1.0
69.20094,29.968845,3.9476135,27.06301,5.880469,41.302002,5.895588,24.110058,1.0
80.546776,30.608122,3.2485633,23.615396,2.9379182,31.34489,8.448091,44.739338,1.0
69.278206,52.856316,1.2036598,0.9789275,41.347687,67.96151,1.2401775,0.045889966,1.0
77.960976,39.478,1.5892956,5.8376174,18.932875,60.542698,2.8549964,3.5100777,1.0
97.69777,31.282154,2.2141972,18.770823,1.7889812,28.28729,11.31102,76.40812,1.0
12.571897,32.973774,5.58895,28.668604,148.19972,68.805,-0.25743178,-0.26006123,1.0
41.768536,52.363964,1.7250543,2.0167668,99.247925,74.9646,0.19764318,-0.81417054,1.0
86.467155,37.837837,1.8623413,9.041186,7.459139,51.092743,5.011162,12.957752,1.0
11.939015,31.861921,5.9811444,32.9004,143.67648,71.80406,-0.3009113,-0.3005675,1.0
105.1488,39.62069,1.1020294,6.6065536,1.8391666,26.95041,11.216964,66.0551,1.0
107.49858,47.167023,0.4450987,1.0850211,5.3974733,53.31549,5.746206,9.972148,1.0
28.233618,50.933,1.8261029,2.524924,152.8879,78.97309,-0.67946637,-1.1717508,1.0
13.85675,31.695282,5.909993,32.85712,111.361206,56.825527,0.42843103,1.7229304,1.0
21.703403,33.293808,4.9944606,23.714886,115.11912,73.41701,0.21308355,-0.17024265,1.0
78.436005,31.42449,3.0232959,19.871607,4.4210124,38.50931,6.662623,28.159681,1.0
15.418646,38.608448,4.252418,14.234875,167.26009,82.34986,-0.90149015,-1.0625043,1.0
86.20386,45.55506,1.1578524,2.867799,10.979919,54.140003,3.7402108,7.5426865,1.0
29.792545,36.344933,4.276237,15.844103,110.609436,77.126915,0.24592292,-0.39352924,1.0
80.412865,32.26207,2.7458172,17.498583,4.638228,40.321346,6.4859047,25.800861,1.0
87.64324,46.604004,1.1120986,2.2670941,13.925269,57.999645,3.21784,4.929441,1.0
37.79373,53.2472,1.6545119,1.9116037,102.99646,68.28684,0.21785156,-0.5768151,1.0
41.260918,30.114098,5.0223308,30.729263,26.088152,53.997887,2.5679693,5.8299775,1.0
95.60492,31.17023,2.350033,21.65751,0.7844942,16.355694,23.467854,178.19589,1.0
103.12083,40.81059,1.0530221,5.0727873,3.1767364,41.769268,7.7878437,26.870167,1.0
5.870852,35.25724,6.33417,32.96391,199.347,84.23808,-1.8537384,-1.3640735,1.0
29.065367,37.694996,3.9620976,13.848952,107.9682,71.64945,0.32068533,-0.1804834,1.0
88.60208,40.05338,1.7719996,8.523572,3.3537498,30.125221,7.507557,35.503235,1.0
68.5774,33.930565,3.1102967,16.997747,10.503546,45.451733,4.2346044,12.687746,1.0
8.161354,30.80065,6.3100014,37.031696,155.79549,70.1143,-0.4601218,-0.22977257,1.0
59.695984,39.960552,2.437423,8.540286,36.36281,61.745174,1.7549087,1.7085406,1.0
137.95595,70.294174,-0.08966584,3.1209471,0.48712346,7.8614793,30.77902,986.2098,1.0
6.8248086,39.057034,5.1675053,18.88857,198.05196,103.96383,-1.8299587,-1.6756694,1.0
54.76942,33.086872,3.7412066,18.453394,38.476025,71.59704,1.664294,1.2898674,1.0
47.803783,33.610844,3.4937525,14.163801,85.82664,84.403824,0.609944,-0.51615363,1.0
81.212746,33.158054,2.4019468,14.718557,5.788135,45.574093,5.828926,18.438757,1.0
37.753902,32.871956,4.797117,25.506506,29.374514,44.555077,2.3567293,6.4514437,1.0
81.61945,32.465286,2.9897447,19.097513,2.8299382,28.785015,8.529403,47.627922,1.0
23.15263,33.826515,4.797334,20.373539,139.13016,88.312935,-0.26919472,-0.92172724,1.0
59.025433,32.919395,3.2223835,17.657852,24.423378,63.52802,2.426591,3.4063566,1.0
78.91346,55.13479,1.0251138,0.6684396,28.471493,65.52457,1.7388154,0.7820215,1.0
82.03399,36.800545,2.0537586,9.968716,10.011537,53.24146,4.2177286,9.734334,1.0
30.309217,55.834686,1.4334656,0.99464905,152.8031,100.38727,-1.0556706,-1.7314433,1.0
89.26922,45.036453,1.1178871,2.7256863,13.39948,60.61061,3.2821896,4.5133305,1.0
62.369022,50.464348,1.7362227,2.4629989,38.43571,61.174236,1.4690533,0.8939923,1.0
23.498533,29.944897,5.722083,33.81848,101.365776,73.215195,0.5499925,0.5961192,1.0
32.401398,47.38679,1.9767342,3.5555282,153.17587,70.70086,-0.43915606,-0.5531464,1.0
8.94806,34.322353,5.578113,26.798721,168.2034,75.9473,-0.8027981,-0.84123564,1.0
98.216644,57.70014,0.41586182,-0.09617115,29.910892,75.30733,1.5069505,-0.517341,1.0
128.25404,44.51083,0.08257838,5.8105206,0.5639111,17.913723,27.725546,181.65976,1.0
111.41,36.83042,0.6425528,11.4228525,0.61027163,16.720165,26.265461,180.27583,1.0
119.08695,43.14796,0.34509376,4.086176,1.0111479,27.856615,19.103004,88.0038,1.0
31.648664,31.023836,5.1801805,29.358318,33.1326,43.07681,2.2773762,6.955578,1.0
96.78115,40.86336,1.3065473,6.38025,2.2056768,23.131786,9.969865,63.995796,1.0
129.94096,47.36777,0.12190727,8.069843,0.4889708,8.410695,30.608784,938.73065,1.0
101.55057,37.336853,1.441399,9.462178,1.843347,26.68343,11.289762,70.551384,1.0
113.75612,50.766533,0.40892684,2.4089153,0.5255314,8.377446,29.02767,817.2252,1.0
33.8567,36.24595,3.4867947,12.174654,123.385086,87.34977,-0.039120823,-0.9468726,1.0
114.16357,41.648373,0.42268428,5.903255,0.69692385,17.688875,24.320469,159.98048,1.0
112.872,43.864613,0.40323097,4.283904,0.6926847,15.942535,24.457346,169.93234,1.0
110.72947,53.319275,0.38570118,0.5158152,2.2094514,28.354357,8.858029,38.664253,1.0
6.5987616,34.714527,5.879256,29.54505,178.60464,67.97832,-0.89959854,-0.59845054,1.0
60.74389,36.27229,2.854261,12.097639,35.148582,66.575066,1.785655,1.4439117,1.0
21.113228,37.71229,4.3351607,15.919462,122.17452,71.52444,0.038650278,-0.35844314,1.0
14.967306,30.95261,5.590227,29.330313,152.3538,80.63295,-0.36676362,-0.717506,1.0
128.3317,49.823933,0.050350565,3.0325954,0.5180504,10.534245,29.107573,719.9535,1.0
24.86619,33.946583,4.796648,21.394896,113.97707,75.06598,0.2173526,-0.30994445,1.0
5.8867226,29.959778,6.8247547,39.956562,199.19067,76.51022,-1.8245702,-0.87500495,1.0
89.93702,43.719746,1.2583826,3.9056602,10.036709,54.31253,3.9929137,8.454876,1.0
6.5011344,36.962658,5.3168297,22.704773,198.25896,79.91479,-1.7968535,-1.1702496,1.0
7.789019,37.00447,5.6129675,23.740608,197.28319,104.20125,-1.8058639,-1.5943524,1.0
38.099136,33.173172,4.481113,20.14514,91.090164,81.88674,0.47654706,-0.37646645,1.0
39.864235,29.988976,5.12648,31.269215,26.933245,52.111122,2.5854692,6.19048,1.0
34.68422,31.179728,4.8103013,27.096018,59.29117,63.104713,1.3301219,2.1445305,1.0
134.37143,56.036057,0.0031480726,1.9149671,0.49304956,8.399071,30.262579,925.9907,1.0
16.706768,38.197132,4.6317253,17.446537,137.96815,74.345726,-0.28235075,-0.5743158,1.0
88.34433,36.463024,1.9230121,10.808352,3.2710195,33.74958,7.836271,34.797695,1.0
27.872599,38.2755,4.1583533,14.626467,112.16177,70.63421,0.23879483,-0.20972458,1.0
47.376434,52.22286,1.1471454,1.0340996,140.72389,71.64367,-0.33705568,-0.5384331,1.0
6.881489,33.823307,5.9189734,30.597033,171.36917,69.90384,-0.7253843,-0.56795186,1.0
