Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.5563418,0.45,0.155,0.97471976,0.35376036,0.19493993,0.300334632396698,15.0
M,0.55651844,0.46,0.16,1.1052382,0.37863913,0.21408115,0.3333013355731964,16.0
F,0.53,0.40918237,0.13,0.72040564,0.34646526,0.15057771,0.20883990824222565,9.0
M,0.4220446,0.3172435,0.12,0.33947337,0.12937288,0.06697772,0.11606673896312714,15.0
M,0.44,0.34200665,0.11,0.44165695,0.18566042,0.118153326,0.13737459480762482,8.0
I,0.39371988,0.2899119,0.099071115,0.34276175,0.12354407,0.06006909,0.09461600333452225,10.0
I,0.4406753,0.355,0.113690294,0.48485082,0.19269998,0.09951923,0.12569506466388702,8.0
F,0.5330578,0.42012522,0.15,0.7848674,0.36851096,0.15794498,0.22224320471286774,9.0
M,0.52,0.395,0.135,0.6962747,0.3175396,0.14185104,0.20522667467594147,10.0
F,0.525,0.395,0.135,0.6550069,0.3002408,0.14421363,0.20847457647323608,9.0
I,0.25413677,0.16567028,0.052581713,0.07578771,0.03278004,0.008790337,0.019417600706219673,7.0
I,0.505,0.41119304,0.13,0.6065511,0.25755042,0.13377759,0.17809955775737762,11.0
F,0.3386412,0.24583042,0.085,0.19573683,0.09554711,0.03580753,0.06971239298582077,6.0
M,0.6,0.475,0.15480842,1.0133953,0.4256377,0.22409868,0.29780203104019165,13.0
F,0.6,0.48,0.17,1.1568743,0.47436315,0.23541479,0.3504523038864136,13.0
F,0.62950414,0.48495966,0.15,1.1295297,0.5250045,0.2285408,0.3007420301437378,8.0
M,0.45713946,0.34556103,0.125,0.49337843,0.15435068,0.09463641,0.1719137281179428,15.0
F,0.50012314,0.36658904,0.135,0.63083756,0.27581373,0.14115392,0.18366852402687073,10.0
I,0.47720474,0.37,0.115,0.44653648,0.2413734,0.10120715,0.1333581507205963,9.0
F,0.595,0.47,0.175,1.0221751,0.43393838,0.24324583,0.3059482276439667,13.0
I,0.31276786,0.208283,0.065,0.11722275,0.046800334,0.019489298,0.052798882126808167,7.0
M,0.53561985,0.415,0.14691545,0.8749962,0.37048364,0.18100724,0.24490636587142944,10.0
I,0.425,0.335,0.105,0.3654011,0.16696458,0.08813946,0.11381029337644577,8.0
I,0.25773892,0.19013433,0.063267335,0.096170105,0.030689983,0.01716705,0.02707253023982048,5.0
M,0.554256,0.42,0.15,0.8699745,0.36368364,0.18333824,0.2823413014411926,10.0
M,0.45896986,0.3559415,0.12,0.4816165,0.16561225,0.09590792,0.17487716674804688,13.0
M,0.56586945,0.435,0.14,0.6754916,0.38156393,0.16237067,0.19518646597862244,8.0
M,0.62,0.485,0.16768785,1.2874088,0.6225117,0.26580542,0.3151133954524994,9.0
M,0.65,0.515,0.18,1.5442208,0.71480906,0.32923695,0.41216275095939636,10.0
F,0.35188743,0.26202515,0.085,0.21579535,0.09148154,0.042020816,0.07153239101171494,8.0
F,0.54995346,0.42,0.13648461,0.8329621,0.38019103,0.17994958,0.23783773183822632,10.0
M,0.7246968,0.5748787,0.19772978,2.176978,0.95201886,0.4758215,0.5833715796470642,11.0
I,0.31877333,0.21264331,0.08,0.14850052,0.062193558,0.028231787,0.05913380905985832,7.0
I,0.53,0.40997005,0.15,0.69513136,0.34374925,0.16455968,0.21491648256778717,10.0
M,0.62838614,0.5,0.18,1.2785232,0.54735214,0.29090607,0.3489740788936615,11.0
I,0.52,0.385,0.135,0.5962502,0.2762366,0.13187951,0.18036548793315887,9.0
F,0.5765103,0.45,0.155,0.9823817,0.42887747,0.22967786,0.27894338965415955,8.0
I,0.60905033,0.47771704,0.16,1.1620225,0.46584967,0.24164069,0.33979442715644836,13.0
M,0.565,0.42425245,0.14,0.85905164,0.37064803,0.17976566,0.2437850385904312,9.0
F,0.5344563,0.4005895,0.15,0.72605664,0.3772191,0.17241624,0.20149633288383484,10.0
F,0.5455999,0.425,0.145,0.9197221,0.2949158,0.17462184,0.3006182909011841,13.0
M,0.58396715,0.48,0.155,1.1783326,0.5410175,0.2566023,0.3009386956691742,9.0
I,0.5152168,0.4,0.11,0.5294742,0.29029977,0.1338313,0.15614889562129974,8.0
F,0.56,0.425,0.14,0.8225663,0.37684274,0.19096164,0.24046297371387482,10.0
M,0.56,0.435,0.16,0.851621,0.41075224,0.19338237,0.25628650188446045,10.0
M,0.47621408,0.35,0.105,0.46939832,0.233658,0.0867678,0.12471327930688858,8.0
I,0.51940346,0.41005552,0.14,0.6817951,0.27402335,0.14139643,0.21829982101917267,13.0
F,0.38064456,0.2913079,0.08767289,0.28966302,0.12352855,0.05779774,0.06999526172876358,9.0
M,0.615,0.49,0.17,1.2150975,0.47609252,0.2580881,0.35245683789253235,13.0
I,0.615,0.485,0.15,1.1343627,0.49235508,0.25383726,0.31902793049812317,10.0
F,0.58163697,0.4556934,0.165,1.0110098,0.38229495,0.2146735,0.3228471577167511,12.0
F,0.52,0.4,0.135,0.70763785,0.33768007,0.14149795,0.17056694626808167,8.0
M,0.37922692,0.2979735,0.105,0.2994212,0.1618106,0.070236035,0.08900018036365509,7.0
M,0.6,0.475,0.165,1.1606133,0.49388847,0.2468738,0.3160378932952881,9.0
M,0.58,0.46,0.16,1.0516331,0.444754,0.2188803,0.28475427627563477,11.0
F,0.5,0.39,0.135,0.6599376,0.23390761,0.13180828,0.23896123468875885,15.0
M,0.64550734,0.509028,0.175,1.3756192,0.67265445,0.30405134,0.33566534519195557,8.0
I,0.4624609,0.33859918,0.10209213,0.43080524,0.19300637,0.07795444,0.1022406592965126,7.0
F,0.58644813,0.46,0.165,1.0435977,0.49998578,0.22960062,0.28693103790283203,10.0
M,0.60155934,0.48,0.16,1.0194863,0.4354309,0.23457922,0.3203449249267578,13.0
F,0.575,0.44957668,0.14065616,0.8749271,0.4360461,0.20512047,0.23465341329574585,8.0
M,0.55,0.42,0.13,0.784417,0.36523265,0.14947289,0.19528159499168396,9.0
M,0.5898427,0.4691804,0.155,1.0965526,0.48334408,0.22838672,0.2907797396183014,11.0
F,0.53,0.40599394,0.15,0.7611838,0.2540289,0.1531747,0.22893327474594116,12.0
M,0.33455092,0.24450576,0.075,0.17494789,0.09210863,0.03335023,0.0559871643781662,8.0
F,0.6391511,0.5074338,0.175,1.4721533,0.57097477,0.30216786,0.40982991456985474,13.0
F,0.5994044,0.475,0.16193996,1.1206287,0.4106561,0.22082794,0.3538569509983063,15.0
M,0.66,0.53066707,0.18,1.6164851,0.64782196,0.3502719,0.44669926166534424,13.0
M,0.28229314,0.21288039,0.07129476,0.108766966,0.046808857,0.024357911,0.03197215497493744,5.0
M,0.51511693,0.4,0.12,0.66712695,0.29526344,0.13171038,0.16736450791358948,7.0
M,0.52,0.39893028,0.14,0.7100758,0.34772557,0.13808477,0.19375552237033844,10.0
F,0.5129745,0.405,0.14,0.6939376,0.32848936,0.15152444,0.17780143022537231,7.0
I,0.65047264,0.52314675,0.175,1.3218349,0.61297184,0.31097814,0.38414523005485535,10.0
F,0.5667071,0.455,0.14,0.95151496,0.42724752,0.18618453,0.2345643937587738,7.0
I,0.3333902,0.23517373,0.08768949,0.18644652,0.07747631,0.03057644,0.05601794645190239,7.0
M,0.7005862,0.5636934,0.19234125,1.7565954,0.76771677,0.3867614,0.4824451804161072,13.0
F,0.49503568,0.37,0.13,0.59340554,0.28493428,0.12951018,0.15030336380004883,9.0
F,0.52,0.4,0.13617258,0.71414554,0.3254864,0.15684068,0.17067070305347443,9.0
F,0.58,0.455,0.15,1.0267161,0.44779932,0.21211506,0.28375038504600525,9.0
F,0.52,0.4,0.14,0.8500046,0.36298648,0.17356232,0.24569088220596313,10.0
M,0.62432027,0.485,0.175,1.2861081,0.51829153,0.25752747,0.3706505596637726,14.0
F,0.58,0.43986547,0.14,0.87336755,0.40213287,0.19490214,0.25,9.0
M,0.66,0.525,0.175,1.400312,0.6178343,0.30811122,0.37093883752822876,11.0
M,0.53,0.4276578,0.14699565,0.8732104,0.3822028,0.18201116,0.22636739909648895,9.0
F,0.645,0.505,0.1665142,1.4321529,0.6354426,0.32414287,0.38857707381248474,10.0
F,0.59,0.47,0.165,1.0555961,0.39883453,0.22373344,0.31374263763427734,13.0
F,0.25314668,0.14510643,0.060103305,0.14962395,0.016633691,0.01526773,0.018415721133351326,4.0
F,0.58623374,0.45007813,0.15,1.0042461,0.4397411,0.22868419,0.2935516834259033,10.0
M,0.37668055,0.30346802,0.105,0.3164333,0.15641089,0.07728127,0.08320869505405426,8.0
I,0.5,0.385,0.12,0.6293873,0.31841734,0.12877534,0.15524600446224213,8.0
I,0.2914726,0.20638846,0.059990272,0.110617556,0.04648727,0.021715317,0.043547965586185455,6.0
M,0.40381905,0.32636172,0.1,0.35706234,0.15209019,0.080691576,0.11847598850727081,9.0
F,0.58,0.465,0.145,1.0776814,0.46064368,0.23307568,0.27110734581947327,9.0
M,0.6587988,0.5311495,0.19,1.5827467,0.622355,0.3211095,0.4851585924625397,13.0
F,0.6,0.45715365,0.14,1.0136392,0.4593162,0.21279387,0.26499998569488525,8.0
M,0.645,0.52,0.18,1.40783,0.58236706,0.3036485,0.4364869296550751,13.0
M,0.53,0.42,0.14,0.85531515,0.36200452,0.16800232,0.25417935848236084,10.0
F,0.3105907,0.22868021,0.085,0.15144461,0.06297825,0.038317915,0.07009045779705048,11.0
F,0.6,0.465,0.165,1.1871259,0.528423,0.23577051,0.3224508464336395,10.0
F,0.34160137,0.265,0.1,0.21385442,0.10250688,0.049268696,0.07057654112577438,8.0
I,0.42936423,0.31786016,0.105,0.3618762,0.172349,0.0737038,0.09025049209594727,8.0
M,0.58,0.4692731,0.155,1.0992037,0.5107513,0.22400357,0.2842564284801483,9.0
M,0.5690697,0.45,0.16,0.8822518,0.37972105,0.20329157,0.2681768536567688,12.0
F,0.48057893,0.38,0.11777914,0.55787104,0.269484,0.120773174,0.163879856467247,7.0
I,0.31617874,0.21181555,0.067527376,0.11752535,0.06658702,0.025380796,0.04178329184651375,5.0
M,0.525,0.4,0.145,0.82550955,0.33771122,0.16783072,0.23116125166416168,10.0
F,0.45544323,0.35,0.13,0.49757567,0.21784529,0.10774855,0.15996284782886505,10.0
I,0.3509344,0.24959192,0.08660243,0.1879994,0.08975103,0.03455214,0.060013968497514725,6.0
F,0.56,0.4403063,0.14,0.8372648,0.33357602,0.17355257,0.23462800681591034,11.0
I,0.25862673,0.1897122,0.06813913,0.08461159,0.042049546,0.019789902,0.0279693640768528,4.0
F,0.46,0.365,0.115,0.51817936,0.24693613,0.11383941,0.12907646596431732,9.0
F,0.5615699,0.45,0.15,0.8949341,0.40170962,0.1887505,0.2371523529291153,7.0
I,0.36827338,0.28790823,0.1,0.23516841,0.091466896,0.057662383,0.09066246449947357,7.0
M,0.46315172,0.35604477,0.125,0.4754539,0.17418753,0.08695011,0.16565074026584625,13.0
M,0.5848275,0.46,0.16,1.0735521,0.39151227,0.21738017,0.3480173349380493,15.160346984863281
I,0.3962445,0.28100038,0.08220185,0.20218343,0.09584565,0.044426806,0.07535681128501892,9.0
I,0.51688343,0.4,0.14,0.6523138,0.22362748,0.14132656,0.22635208070278168,13.0
M,0.545,0.425,0.15478857,0.8167447,0.40210027,0.18794693,0.21528522670269012,9.0
F,0.7138032,0.5585111,0.195,1.7137947,0.7737397,0.4017949,0.4731141924858093,11.0
M,0.605,0.47696134,0.16,1.3016717,0.5255947,0.25701836,0.34500280022621155,9.0
M,0.6346577,0.49128723,0.1666322,1.281075,0.5775141,0.29303235,0.33500000834465027,10.0
M,0.535,0.42553526,0.14,0.80402917,0.27494466,0.145906,0.25999999046325684,13.0
F,0.64,0.505,0.18,1.3580437,0.58865076,0.32890755,0.39636826515197754,10.0
M,0.595,0.4590155,0.155,1.0778409,0.46734387,0.244609,0.30494314432144165,10.0
I,0.34373122,0.2465391,0.08,0.18151717,0.09457508,0.03821525,0.052158378064632416,6.0
F,0.49228963,0.365,0.13,0.5945559,0.25741985,0.1266459,0.1707237809896469,10.0
I,0.52,0.41,0.14177899,0.647197,0.3201849,0.15877222,0.18037529289722443,8.0
M,0.67827576,0.5408568,0.19,1.6210638,0.7056809,0.3685297,0.43538010120391846,11.0
F,0.59288394,0.45821944,0.155,0.9992234,0.4654209,0.22728749,0.27294331789016724,9.0
F,0.56,0.435,0.145,0.7525646,0.33724678,0.16013555,0.23412910103797913,11.0
M,0.5349635,0.425,0.14,0.7716784,0.35884964,0.16078165,0.1876576989889145,9.0
M,0.45162973,0.33356464,0.12,0.39781392,0.22262804,0.104022026,0.14293508231639862,10.0
M,0.5152541,0.415,0.145,0.7795604,0.28910717,0.15764172,0.25,13.0
F,0.46,0.3508583,0.115,0.4601184,0.20639542,0.09943903,0.12917853891849518,9.0
I,0.44749504,0.34113234,0.105,0.39147657,0.17142002,0.09549623,0.09437736123800278,8.0
M,0.6180579,0.485,0.165,1.2360367,0.49243373,0.27079588,0.35517534613609314,12.0
F,0.61,0.47,0.16,1.0863945,0.50230765,0.25913405,0.310459703207016,10.0
I,0.12838173,0.08648812,0.041241486,0.022433637,0.006261778,0.0038677081,0.006435111165046692,5.0
F,0.58786625,0.45639014,0.17,1.1553851,0.532285,0.25171524,0.29466691613197327,10.0
F,0.565,0.44048712,0.155,0.87924594,0.39956486,0.19098908,0.24955680966377258,11.0
F,0.36677358,0.25722605,0.097396486,0.29202673,0.124257565,0.04511095,0.0884414091706276,9.0
M,0.4842162,0.38,0.13,0.5150173,0.28527817,0.11891726,0.13693839311599731,7.0
F,0.68668413,0.53829896,0.18,1.7443101,0.8646577,0.3771943,0.44954487681388855,9.0
M,0.655,0.52,0.175,1.5089047,0.62995553,0.31749475,0.43662741780281067,10.0
M,0.6552404,0.525,0.185,1.4843984,0.67428136,0.3254577,0.4316345751285553,11.0
M,0.42311,0.35,0.125,0.5001918,0.23345256,0.11557806,0.15551836788654327,10.0
I,0.43791583,0.3449635,0.105,0.4253744,0.17125036,0.095257044,0.10363806039094925,8.0
F,0.58195287,0.46,0.155,0.99766856,0.48145238,0.20773296,0.26499998569488525,9.0
I,0.51386184,0.4,0.135,0.6449096,0.3029263,0.15032712,0.2202601581811905,9.0
I,0.436882,0.34440958,0.1,0.38111115,0.16720574,0.07431865,0.1208699569106102,11.0
F,0.63394475,0.49419436,0.16622394,1.2368673,0.55215055,0.2908364,0.3423052132129669,9.0
M,0.58327115,0.46,0.16,1.0153675,0.4847019,0.21982186,0.2964223027229309,10.0
F,0.37153324,0.28075823,0.09090369,0.32951355,0.12068297,0.055805184,0.08219596743583679,9.0
F,0.51691276,0.39724818,0.125,0.67448604,0.29020932,0.15740225,0.18392996490001678,8.0
M,0.47381294,0.375,0.115,0.57551426,0.26987275,0.11131707,0.1518830955028534,9.0
I,0.515,0.38,0.12,0.5839458,0.26099905,0.122466445,0.16967740654945374,8.0
F,0.570675,0.45,0.16,0.9705236,0.40979022,0.19644605,0.2840108275413513,11.0
F,0.48838845,0.375,0.135,0.6387573,0.33633134,0.13934118,0.16303081810474396,8.0
F,0.5504272,0.425,0.135,0.84761,0.37975904,0.19202654,0.23484161496162415,8.0
F,0.39753008,0.30664682,0.08,0.33077478,0.09466436,0.050638113,0.0818617045879364,4.0
M,0.43665043,0.34351006,0.105,0.38882393,0.20160036,0.07837113,0.09313996881246567,7.0
F,0.58,0.4663899,0.145,0.9951521,0.40963745,0.19405563,0.30311119556427,13.0
F,0.55,0.43156132,0.15,0.93259716,0.40495852,0.17422964,0.2335951179265976,9.0
I,0.38317758,0.2830559,0.09,0.28544062,0.10756587,0.04599617,0.08367226272821426,7.0
M,0.52648795,0.41,0.14,0.7154845,0.24939577,0.13627332,0.253336101770401,15.0
F,0.6455369,0.515,0.17,1.3786786,0.5840631,0.30545196,0.39021044969558716,12.0
M,0.535,0.405,0.155,0.7906843,0.3623948,0.17092708,0.22054095566272736,10.0
M,0.70143026,0.56920725,0.2,2.0714166,0.8815314,0.43789846,0.49339282512664795,11.0
I,0.42712256,0.3238886,0.1,0.37154904,0.1646568,0.06832989,0.08188313245773315,8.0
F,0.6602469,0.52,0.17990321,1.5310483,0.6691376,0.32678312,0.4223799407482147,11.0
I,0.40502006,0.31060186,0.093378924,0.29650944,0.1352969,0.04749658,0.07626917958259583,6.0
F,0.6010888,0.46909177,0.16576985,1.1316692,0.5416279,0.22459778,0.2965960204601288,10.0
M,0.19294299,0.13716376,0.045422994,0.0372326,0.016387304,0.0065247617,0.01277848705649376,7.0
M,0.475,0.365,0.14,0.58052355,0.29999837,0.14055833,0.17519167065620422,10.0
M,0.5596032,0.425,0.15,0.8126821,0.37111926,0.18059878,0.22380146384239197,10.0
M,0.64,0.5142006,0.19359718,1.5699322,0.60068977,0.31467006,0.4452672004699707,16.309404373168945
I,0.5384708,0.42,0.135,0.90608436,0.27081,0.16332512,0.2655280530452728,13.0
M,0.58,0.37,0.17228393,0.92337257,0.2956135,0.10552578,0.3211667537689209,15.0
F,0.47448093,0.355,0.095,0.3936412,0.19419293,0.0907932,0.11761236935853958,8.0
I,0.29643655,0.20804028,0.06860409,0.106875494,0.05430937,0.02625714,0.036439068615436554,5.0
M,0.4643312,0.36509714,0.13,0.60635686,0.29817945,0.13178356,0.16895094513893127,9.0
M,0.62,0.485,0.17,1.2583959,0.49631542,0.2705154,0.35641390085220337,11.0
M,0.545,0.435,0.145,0.86559016,0.3778559,0.19770877,0.2357437163591385,8.0
I,0.29003066,0.2069803,0.061490983,0.10784728,0.055352814,0.014987984,0.041381850838661194,6.0
M,0.5391269,0.4,0.14,0.68322676,0.32482544,0.1590585,0.20421439409255981,10.0
F,0.575,0.435,0.155,0.9676412,0.4051081,0.22034153,0.2756428122520447,10.0
F,0.58,0.46218255,0.15,1.0094596,0.39368877,0.21863021,0.29415908455848694,12.0
F,0.65,0.51,0.175,1.3593309,0.63255924,0.3017707,0.3802569508552551,10.0
M,0.5571994,0.43,0.135,0.7713155,0.34698915,0.16932459,0.21166899800300598,8.0
F,0.61,0.475,0.1705925,1.2196814,0.53033197,0.2688232,0.3461703658103943,9.0
F,0.4294339,0.32589418,0.105,0.37622067,0.16771859,0.09177159,0.10373140126466751,8.0
F,0.5339118,0.405,0.148531,0.6813236,0.23386258,0.1368926,0.24054647982120514,15.0
M,0.6324224,0.49616063,0.16743247,1.2063756,0.5689127,0.27221638,0.33500000834465027,11.0
M,0.4813334,0.355,0.135,0.64386046,0.20875137,0.12548478,0.2597057819366455,19.8023738861084
M,0.6551954,0.51,0.16,1.4263341,0.66798866,0.3024194,0.3734360933303833,10.0
M,0.505,0.3850734,0.135,0.6922775,0.3047606,0.16671923,0.20129403471946716,10.0
I,0.5,0.39,0.12,0.65160084,0.30330244,0.11627189,0.15241234004497528,8.0
M,0.575,0.45,0.15,0.94096714,0.44192916,0.21092431,0.26029568910598755,9.0
I,0.27798036,0.19764031,0.065,0.09216494,0.043347657,0.023236442,0.03161117807030678,5.0
M,0.5220314,0.4020946,0.135,0.66299886,0.326539,0.16827086,0.18961545825004578,8.0
F,0.32851216,0.23440638,0.08,0.18680757,0.07618072,0.03514393,0.05821874737739563,7.0
F,0.56979245,0.445,0.14,0.86993253,0.3830712,0.18280946,0.23089943826198578,9.0
F,0.58545023,0.46375355,0.16,1.0262091,0.42389655,0.21120271,0.31623080372810364,12.0
M,0.49980137,0.355,0.13947804,0.6209354,0.18929805,0.10086048,0.1865745186805725,15.0
M,0.63,0.495,0.165,1.3538702,0.60428846,0.2969037,0.3426903188228607,10.0
F,0.3587506,0.2815881,0.105,0.28401074,0.089843385,0.056409217,0.10122472047805786,11.0
M,0.605,0.475,0.17244025,1.1996164,0.50444317,0.24888963,0.34466707706451416,10.0
M,0.5903961,0.46,0.16,0.99030346,0.47715977,0.2201632,0.2713419198989868,9.0
I,0.3961796,0.30513057,0.1,0.30101258,0.15187815,0.059541225,0.10387100279331207,7.0
I,0.48021898,0.3867908,0.125,0.61628026,0.20520493,0.11886676,0.1767513006925583,13.0
F,0.6466396,0.515,0.18471493,1.3104016,0.54876935,0.2661126,0.4605741500854492,15.0
I,0.43644026,0.335,0.11061962,0.47847372,0.21018177,0.07476882,0.12953360378742218,7.0
M,0.6647119,0.5156604,0.18,1.3862703,0.6359778,0.31521317,0.40538981556892395,10.0
F,0.45874017,0.35,0.135,0.46054924,0.17191291,0.09424657,0.17881295084953308,15.0
M,0.6890097,0.54961723,0.19,1.6436471,0.74059075,0.37079427,0.437684565782547,11.0
F,0.44735938,0.335,0.11007161,0.44314274,0.23342931,0.09981123,0.13260747492313385,8.0
I,0.43736672,0.335,0.11,0.31690028,0.16430156,0.08639692,0.114042267203331,7.0
I,0.24758129,0.15317574,0.04987002,0.05023633,0.031246731,0.00968266,0.021514451131224632,6.0
I,0.44900158,0.3418564,0.105,0.41401115,0.17820172,0.08883047,0.11445078998804092,8.0
M,0.63,0.505,0.1724772,1.27241,0.52594465,0.2936635,0.36440473794937134,13.0
M,0.6286301,0.48,0.1652178,1.1150569,0.5364779,0.25306842,0.3200224041938782,10.0
F,0.595,0.475,0.155,1.062593,0.4046704,0.21857409,0.32050615549087524,15.0
M,0.645,0.525,0.19579731,1.5927666,0.5293424,0.29135656,0.5432749390602112,28.900609970092773
M,0.72685003,0.5723853,0.20748155,2.3173876,0.9970139,0.48395273,0.5999466776847839,9.0
M,0.38968083,0.3,0.09,0.26153496,0.124355145,0.056144055,0.07796096801757812,7.0
I,0.57,0.44761947,0.145,0.8700219,0.3962154,0.19951282,0.2568693459033966,10.0
F,0.70214427,0.54787046,0.175,1.7569925,0.7381771,0.3825319,0.4962061941623688,11.0
M,0.6,0.47,0.16116697,1.0494778,0.5041341,0.23873535,0.27315372228622437,11.0
M,0.57,0.44,0.14,0.8705644,0.42961228,0.17167905,0.21589778363704681,8.0
I,0.275235,0.19952682,0.065,0.09611769,0.034064166,0.02610591,0.0302654430270195,8.0
M,0.61627924,0.5,0.175,1.238807,0.52495277,0.26816088,0.3643728196620941,13.0
I,0.47469032,0.355,0.12,0.550766,0.25945887,0.11173311,0.14688585698604584,8.0
I,0.51307607,0.38583726,0.125,0.5347403,0.2678805,0.099196084,0.15711048245429993,9.0
F,0.7123611,0.5657314,0.19,1.8611102,0.8913742,0.41135424,0.48871299624443054,11.0
M,0.7309428,0.58381903,0.195,2.061108,0.92715394,0.44858205,0.5533322095870972,11.0
I,0.34100997,0.2536289,0.07473712,0.17191732,0.07136772,0.03433408,0.044015295803546906,8.0
M,0.6515187,0.515,0.175,1.3407934,0.67529106,0.3045451,0.3420903980731964,10.0
M,0.37591043,0.32443497,0.105,0.38771877,0.10300992,0.08660838,0.10397903621196747,13.0
F,0.56739545,0.45013925,0.15,0.87396735,0.43218225,0.18902671,0.24423810839653015,11.0
M,0.50670916,0.39,0.125,0.5607467,0.21727073,0.12147813,0.16984809935092926,12.0
I,0.40693337,0.28999162,0.07796432,0.20027174,0.09586307,0.038349662,0.06709878891706467,9.0
M,0.6210121,0.495,0.16220507,1.2569218,0.53231055,0.26528907,0.32306432723999023,11.0
F,0.35328674,0.26173943,0.09,0.20084256,0.08547122,0.040784847,0.06710687279701233,8.0
I,0.58,0.45081958,0.15471363,0.8517292,0.3943843,0.20255807,0.2747756540775299,9.0
M,0.46701446,0.365,0.13,0.5486035,0.21325642,0.115467936,0.18692928552627563,11.0
F,0.595,0.45,0.155,0.9687833,0.44985336,0.21618456,0.28461724519729614,10.0
M,0.59640366,0.44631907,0.16,0.93479466,0.44755244,0.21281354,0.2889002859592438,10.0
M,0.5,0.38,0.125,0.55534,0.25348768,0.12270407,0.1564849615097046,7.0
F,0.55265534,0.435,0.15,0.900118,0.43582582,0.19985402,0.24901704490184784,8.0
I,0.46148607,0.3466212,0.105,0.44275,0.20005593,0.08267962,0.11419361084699631,8.0
F,0.5,0.3970792,0.14,0.69999087,0.28093457,0.15045431,0.21054904162883759,11.0
M,0.5629017,0.43639615,0.14928782,0.8196717,0.33866128,0.18548985,0.24460488557815552,11.0
M,0.607886,0.47,0.16,1.1483665,0.48484716,0.23757297,0.31951695680618286,10.0
M,0.46389148,0.35,0.1,0.46349213,0.19005977,0.107583135,0.12048931419849396,8.0
M,0.58,0.43,0.165,1.012684,0.34762594,0.16395476,0.3445512056350708,15.0
M,0.6,0.455,0.15,1.0419512,0.46076417,0.23397525,0.29801395535469055,10.0
F,0.545,0.40216497,0.155,0.85792786,0.2485789,0.15069012,0.33028239011764526,15.0
F,0.6577515,0.525,0.17,1.5121728,0.65945584,0.31575704,0.39057308435440063,9.0
F,0.545,0.42,0.14,0.7218702,0.34406534,0.14904042,0.1813340038061142,8.0
M,0.41142124,0.3087607,0.105,0.30814332,0.10413545,0.06393923,0.11148994415998459,15.0
M,0.6494771,0.505,0.175,1.4585673,0.6285688,0.31909248,0.3955971896648407,11.0
F,0.68368244,0.5385487,0.18,1.5768486,0.6929064,0.35845056,0.42693233489990234,11.0
M,0.595,0.475,0.16,1.066605,0.483578,0.24398738,0.31554117798805237,11.0
F,0.47989887,0.33465055,0.12,0.4283896,0.1875369,0.10630257,0.15969623625278473,9.0
I,0.505,0.41007856,0.14860404,0.73075056,0.278944,0.15383832,0.22440481185913086,11.0
F,0.555,0.42,0.15,0.85824275,0.3670468,0.17242637,0.2337592989206314,9.0
M,0.71735775,0.55123836,0.19201928,1.9967754,0.91447604,0.41397187,0.5003743171691895,9.0
F,0.3652529,0.27135745,0.1,0.273157,0.11173636,0.061359953,0.08785895258188248,10.0
I,0.43628472,0.335,0.12,0.47361302,0.1923219,0.08613808,0.13147394359111786,9.0
M,0.4886062,0.38,0.125,0.553521,0.21228653,0.12595548,0.20854587852954865,12.0
F,0.57,0.45,0.15,0.89921814,0.41569087,0.21235369,0.25291678309440613,10.0
I,0.5969299,0.465,0.145,0.92965376,0.49101484,0.19541183,0.22669747471809387,8.0
F,0.5267343,0.4,0.145,0.6758148,0.30435467,0.15198657,0.22566813230514526,11.0
M,0.62,0.495,0.18,1.2528374,0.48066938,0.26228255,0.3766157031059265,13.0
M,0.61919135,0.49,0.165,1.2105101,0.580459,0.26948118,0.32016852498054504,9.0
M,0.6906641,0.5356843,0.18,1.8416823,0.7012685,0.35139886,0.5433930158615112,10.0
F,0.505,0.37726474,0.115,0.55891925,0.26779166,0.12938179,0.15953998267650604,9.0
M,0.61244214,0.485,0.17,1.2182928,0.53874993,0.27318764,0.314040869474411,11.0
M,0.60690784,0.475,0.165,1.1469592,0.52882046,0.2533708,0.28590577840805054,9.0
F,0.6220496,0.5,0.18,1.2476625,0.5048224,0.26010615,0.38741230964660645,13.0
I,0.6082075,0.48,0.155,1.0095457,0.48302588,0.23785876,0.28870436549186707,9.0
M,0.6182803,0.495,0.17,1.1924571,0.46264267,0.24905084,0.38582828640937805,15.0
F,0.5,0.375,0.12,0.5952661,0.24229285,0.13256545,0.17913231253623962,11.0
M,0.2294527,0.1837319,0.060118414,0.08658882,0.027451867,0.01583771,0.026210809126496315,8.0
M,0.5151917,0.38,0.14,0.6804296,0.3007826,0.15726335,0.20267072319984436,10.0
F,0.535,0.4153932,0.13584629,0.8363457,0.35410094,0.17955072,0.21058031916618347,9.0
M,0.48766896,0.37,0.12374982,0.5374554,0.25307512,0.12964213,0.16446293890476227,8.0
M,0.57,0.43972534,0.145,0.9245942,0.40891376,0.20779338,0.2260400950908661,8.0
I,0.2835329,0.20191462,0.066354625,0.10817801,0.050749972,0.02359751,0.03777315467596054,7.0
F,0.6,0.455,0.15,0.96354544,0.4157392,0.22037871,0.2620862126350403,10.0
M,0.625,0.49888802,0.17,1.2115427,0.52889323,0.27347058,0.33705341815948486,11.0
I,0.43901277,0.3191236,0.085,0.34988764,0.13676526,0.06559266,0.08044279366731644,8.0
F,0.49177092,0.4,0.115,0.6708111,0.27067417,0.13427903,0.1836554855108261,9.0
