Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.6019096,0.4671457,0.15,0.9960424,0.46468,0.19628936,0.2720477283000946,11.0
M,0.633917,0.5,0.17,1.2920357,0.61671036,0.27051017,0.34513378143310547,10.0
F,0.676835,0.5219434,0.175,1.4637058,0.6886688,0.31743208,0.3826008439064026,10.0
I,0.4741679,0.36550006,0.1148122,0.42421106,0.21206822,0.075952105,0.11436162889003754,7.0
F,0.56921464,0.45,0.16255684,0.92051643,0.3803127,0.20987634,0.2882061004638672,13.0
F,0.6549418,0.525,0.175,1.3473089,0.59523815,0.30797666,0.3876643478870392,12.0
M,0.615,0.48395395,0.165,1.2311474,0.5584468,0.26698008,0.33500000834465027,10.0
M,0.555,0.4443012,0.15,0.73641515,0.36012864,0.17746438,0.23869311809539795,11.0
I,0.40695757,0.3,0.1,0.2617135,0.13302061,0.06339908,0.09856723248958588,7.0
I,0.48233384,0.37165314,0.10243275,0.48697573,0.21037434,0.09036067,0.13298483192920685,7.0
F,0.6222007,0.4912059,0.17885831,1.2416496,0.5603923,0.29493675,0.3627016544342041,10.0
M,0.535,0.4036435,0.135,0.72503513,0.3119936,0.15495193,0.1999043971300125,10.0
M,0.40724155,0.30960774,0.10990301,0.42946714,0.1712534,0.0849724,0.10558371245861053,9.0
F,0.63,0.49807718,0.175,1.1874393,0.50636274,0.2687849,0.3409455120563507,12.0
I,0.46668783,0.3594135,0.11383339,0.5176715,0.23769599,0.10505254,0.12700168788433075,8.0
F,0.6400383,0.5,0.16,1.2793386,0.5718957,0.28048018,0.3204500377178192,9.0
F,0.6458093,0.51,0.18,1.6949552,0.67384887,0.33704978,0.4540124237537384,10.0
F,0.61,0.48,0.16,1.0993168,0.453253,0.22975999,0.31378647685050964,12.0
F,0.45860747,0.3465675,0.117008485,0.45778716,0.21049151,0.10507281,0.13026706874370575,8.0
I,0.3216146,0.2329312,0.07469382,0.16454065,0.07416419,0.028229171,0.043600596487522125,7.0
M,0.6424313,0.51,0.17071287,1.4277148,0.6566065,0.3117009,0.3468221426010132,9.0
M,0.66735965,0.5232901,0.185,1.5050853,0.67518425,0.3362147,0.4179733097553253,11.0
I,0.46660057,0.36573875,0.11319927,0.45220512,0.1811293,0.082652606,0.1188160851597786,6.0
I,0.425,0.28857663,0.085,0.31981432,0.14141218,0.050865818,0.0926331952214241,7.0
I,0.4293827,0.30613032,0.1,0.23946302,0.16322735,0.049593527,0.07780425250530243,9.0
M,0.62,0.485,0.16,1.1200403,0.5336103,0.25408834,0.3091594874858856,10.0
M,0.655,0.525,0.1811263,1.4493288,0.58936197,0.31982204,0.4316580295562744,13.0
M,0.35278377,0.265,0.095,0.1902338,0.06000838,0.042454727,0.08215060085058212,12.0
F,0.655,0.53836733,0.20374613,1.7661488,0.5857697,0.32735676,0.6121418476104736,28.997821807861328
M,0.58863634,0.46527663,0.15,0.9778572,0.39542067,0.21874328,0.2928272783756256,12.0
F,0.6169166,0.475,0.15344684,1.1194832,0.46389917,0.2362621,0.3155362010002136,11.0
I,0.48526415,0.375,0.12007752,0.42808327,0.24371752,0.12004893,0.16868329048156738,10.0
M,0.6,0.46,0.15,0.92874116,0.41759792,0.21523589,0.275846928358078,11.0
F,0.50196105,0.4,0.13,0.6678272,0.28786257,0.1536844,0.19597962498664856,7.0
M,0.55,0.435,0.135,0.8777804,0.29030722,0.18185973,0.2405504286289215,13.0
F,0.6,0.46,0.15,1.014626,0.4659441,0.22113097,0.2941538691520691,10.0
F,0.4633082,0.355,0.115,0.46369994,0.25360897,0.096724086,0.12916681170463562,7.0
I,0.37966916,0.2787005,0.10333439,0.28268775,0.1417197,0.056932025,0.07227599620819092,8.0
F,0.6956839,0.55280805,0.18769254,1.6760606,0.7232726,0.38433808,0.46272778511047363,11.0
I,0.525,0.405,0.145,0.63121754,0.3324945,0.14990474,0.18585756421089172,8.0
F,0.63,0.4978478,0.17,1.1502309,0.5319822,0.2675694,0.32753005623817444,11.0
F,0.47799435,0.37193033,0.11,0.5262681,0.23048694,0.11126144,0.15101970732212067,9.0
F,0.47,0.38,0.13,0.54223293,0.24800104,0.1151717,0.16387362778186798,11.0
M,0.645,0.49317563,0.175,1.310034,0.62118644,0.3044603,0.33500000834465027,9.0
I,0.32630932,0.24388686,0.075,0.15677443,0.09360565,0.035845958,0.058051697909832,5.0
F,0.6320549,0.5052614,0.175,1.2695284,0.5481136,0.27924183,0.37492308020591736,12.0
F,0.60090715,0.475,0.16,1.108209,0.479044,0.24663955,0.2981177270412445,11.0
M,0.71680903,0.56969875,0.19534077,1.70968,0.8087069,0.38279727,0.482546865940094,13.0
F,0.28640413,0.21293728,0.08,0.1369357,0.055913758,0.02801995,0.03718379884958267,6.0
M,0.44260263,0.325,0.125,0.49846017,0.1726216,0.10271233,0.17911921441555023,10.0
I,0.38801506,0.29814664,0.095,0.28475848,0.14044979,0.051473767,0.07691589742898941,7.0
I,0.5,0.38,0.118256666,0.56310713,0.24699534,0.115762845,0.12763886153697968,8.0
I,0.49551338,0.375,0.115,0.6112196,0.24256454,0.082493514,0.14512638747692108,7.0
M,0.52363265,0.42,0.145,0.64909536,0.2841549,0.14312424,0.21161749958992004,12.0
F,0.6560057,0.51,0.175,1.450988,0.69097614,0.31738317,0.34834691882133484,9.0
I,0.33085126,0.24275684,0.075,0.12265013,0.0753387,0.034794714,0.044562771916389465,5.0
F,0.64776874,0.51767427,0.19,1.4048818,0.5908564,0.30070186,0.46661460399627686,20.06570816040039
M,0.48924503,0.37,0.11306054,0.4625458,0.24490635,0.11034615,0.15023796260356903,8.0
F,0.57,0.45,0.15,0.85531807,0.38854972,0.18061842,0.23803643882274628,9.0
M,0.54947436,0.41,0.15,0.7899889,0.34662467,0.17011784,0.23479753732681274,10.0
F,0.545,0.435,0.155,0.89350015,0.30844915,0.17294161,0.3010163903236389,15.0
I,0.4164605,0.3116679,0.09,0.2581353,0.13852382,0.057183452,0.08688706159591675,6.0
M,0.72576857,0.58414215,0.21145442,2.2341464,0.9628066,0.47154453,0.6816369891166687,13.0
F,0.6688849,0.5151575,0.175,1.3613045,0.66186655,0.3109602,0.40345966815948486,10.0
M,0.48424035,0.38,0.14,0.69502497,0.20992228,0.14575723,0.2339911162853241,12.0
M,0.65,0.52,0.17729141,1.4612975,0.61558574,0.32990447,0.3803856670856476,11.0
I,0.47874838,0.35816547,0.105,0.42313805,0.1890394,0.10123797,0.11279232054948807,8.0
I,0.5704361,0.4244997,0.135,0.8011537,0.3553718,0.16176611,0.18997065722942352,8.0
M,0.5983419,0.46253505,0.155,1.0901177,0.45902675,0.2269197,0.29796069860458374,11.0
I,0.43146867,0.32226178,0.12,0.36572894,0.16717693,0.0748046,0.11484095454216003,9.0
I,0.2643272,0.18603648,0.053298242,0.0569552,0.02605189,0.016133122,0.027073809877038002,9.0
M,0.62,0.4823704,0.16,1.112987,0.5251782,0.24553767,0.3099144697189331,10.0
F,0.50904655,0.4,0.145,0.71429396,0.28045687,0.1452375,0.2063954770565033,11.0
M,0.61,0.475,0.16,1.1694204,0.52570987,0.25490466,0.318652868270874,11.0
M,0.46,0.37023273,0.12,0.52136064,0.255904,0.11738149,0.14844900369644165,10.0
M,0.5945327,0.46613955,0.165,0.9899375,0.43148854,0.23380868,0.2758907377719879,11.0
M,0.66,0.515,0.175,1.5101663,0.7064609,0.33140713,0.3954334259033203,9.0
M,0.36788285,0.27511618,0.095,0.238966,0.13555042,0.04453091,0.07150988280773163,7.0
M,0.5,0.38890454,0.125,0.52254707,0.28966865,0.1117219,0.1351109743118286,7.0
I,0.44533628,0.345,0.112677686,0.35589078,0.20291422,0.064973,0.11997313052415848,9.0
F,0.6044969,0.475,0.16,1.1171464,0.43439016,0.21736072,0.3501177728176117,15.0
F,0.53672886,0.425,0.145,0.805387,0.30132595,0.15430677,0.2757246494293213,13.0
F,0.645,0.51,0.175,1.4247812,0.55496925,0.29375035,0.3986034691333771,11.0
M,0.645,0.52,0.17,1.3681386,0.6040403,0.29512623,0.3553659915924072,11.0
F,0.58,0.445,0.14514475,0.87797934,0.44250318,0.21133623,0.25999999046325684,8.0
F,0.645,0.5,0.18,1.3827071,0.63345987,0.3159056,0.36135438084602356,10.0
M,0.50974107,0.4,0.14,0.67635983,0.31777847,0.15360083,0.17804227769374847,9.0
F,0.535,0.42045197,0.155,0.94924337,0.29083082,0.18391095,0.30096375942230225,15.0
F,0.60806906,0.47,0.16,1.0369681,0.48205805,0.22926733,0.27630355954170227,10.0
M,0.4831865,0.37303156,0.13,0.69470125,0.2828017,0.14466,0.17989283800125122,9.0
F,0.6063347,0.475,0.165,1.1465513,0.4847451,0.23983744,0.306832492351532,12.0
F,0.535,0.42365754,0.15,0.8498871,0.3022117,0.15640096,0.27576589584350586,15.0
M,0.24493298,0.17679466,0.05313835,0.064971045,0.026997568,0.015702158,0.02867746911942959,4.0
I,0.5,0.38390225,0.13,0.5812249,0.2783705,0.124859214,0.16664168238639832,8.0
I,0.25362962,0.18735051,0.065,0.09554845,0.041741114,0.019661734,0.040883295238018036,7.0
I,0.46344227,0.345594,0.11,0.47996393,0.19362283,0.09006124,0.13056349754333496,9.0
M,0.4782953,0.38143623,0.11277168,0.5986561,0.22009298,0.111970656,0.11273106187582016,7.0
M,0.52,0.38953686,0.145,0.69831264,0.32500648,0.14951444,0.18554869294166565,11.0
M,0.3453454,0.25235638,0.08865159,0.184347,0.088285185,0.038610756,0.05985961854457855,4.0
M,0.645,0.51,0.175,1.2995758,0.54407585,0.29628474,0.3751542568206787,12.0
I,0.4447467,0.33557725,0.10852564,0.37575728,0.20458533,0.08515362,0.116297647356987,9.0
M,0.425,0.33282024,0.095,0.36165527,0.17505348,0.06434613,0.09443565458059311,7.0
I,0.28385466,0.20643322,0.08,0.10909566,0.051602833,0.025474664,0.03612582013010979,4.0
F,0.5151094,0.39792353,0.125,0.6681323,0.31758636,0.13919371,0.17015860974788666,8.0
M,0.31682405,0.23311432,0.075088955,0.1664693,0.069192156,0.034151524,0.05711667612195015,7.0
M,0.575,0.43,0.16,0.96382314,0.425937,0.18931653,0.2701844871044159,9.0
M,0.52623105,0.395,0.14,0.6838012,0.31103936,0.1625687,0.22066226601600647,10.0
M,0.48630527,0.375,0.115,0.49647433,0.27310103,0.12611912,0.1436060220003128,8.0
I,0.45686743,0.365,0.115,0.43003228,0.18673038,0.085136905,0.11959237605333328,7.0
M,0.46,0.35400006,0.118377745,0.47513747,0.15488021,0.07984948,0.17630352079868317,15.0
F,0.70459515,0.54888344,0.19,1.7436347,0.7607006,0.40396902,0.46138420701026917,11.0
I,0.4625136,0.355,0.118041664,0.50035733,0.24908002,0.08637604,0.13537687063217163,6.0
I,0.56,0.4382003,0.155,0.8991127,0.32970974,0.1953341,0.27583828568458557,13.0
F,0.6378888,0.5,0.175,1.3453606,0.6180211,0.296307,0.3779636025428772,10.0
I,0.1864529,0.09783183,0.032116506,0.021072088,0.0114767635,0.0038697838,0.00960378535091877,5.0
F,0.57265604,0.43,0.125,0.7796237,0.3785442,0.16862582,0.1855529546737671,8.0
M,0.5937428,0.45986497,0.175,1.135527,0.42779633,0.19599776,0.37945976853370667,15.0
F,0.6283185,0.50150836,0.165,1.2427317,0.5580236,0.27248073,0.32850927114486694,9.0
M,0.655,0.5256603,0.18786035,1.4179016,0.5809244,0.3056605,0.44890153408050537,15.0
M,0.55,0.425,0.145,0.8151317,0.3305807,0.17269152,0.2242206633090973,11.0
F,0.57,0.44281462,0.145,0.8287752,0.38413575,0.18859145,0.2387695610523224,10.0
M,0.605,0.4750036,0.16,1.266935,0.44870672,0.24192896,0.34756556153297424,13.0
F,0.525,0.41,0.14,0.78327745,0.32380465,0.1691499,0.21675768494606018,9.0
M,0.55,0.425,0.14,0.86244154,0.3607092,0.1716191,0.2169233113527298,9.0
F,0.71877366,0.5739795,0.2,2.0257878,0.90529585,0.44099197,0.5371760725975037,11.0
F,0.38172463,0.28634933,0.09860503,0.2689234,0.11181428,0.0580875,0.0940345823764801,11.0
M,0.33510545,0.26339814,0.0898409,0.20046304,0.07612569,0.039401926,0.06037093698978424,4.0
F,0.425,0.335,0.1,0.35033357,0.14903046,0.071547575,0.08475683629512787,4.0
M,0.6051654,0.47,0.16943865,1.1977652,0.53912944,0.24814212,0.32875603437423706,10.0
M,0.6,0.48467803,0.165,1.165922,0.4751203,0.25763598,0.3112371265888214,11.0
M,0.64,0.51,0.175,1.2781346,0.5507859,0.29421785,0.3711993396282196,13.0
F,0.38272542,0.2800669,0.1,0.28148267,0.10676431,0.06606803,0.08687768131494522,8.0
M,0.66,0.51,0.19,1.685561,0.5887748,0.28075817,0.5162475109100342,15.0
I,0.545,0.42,0.12956622,0.65327036,0.30188447,0.1330511,0.1956874132156372,9.0
I,0.3451702,0.2600165,0.09,0.18925844,0.08712114,0.049832474,0.08316527307033539,7.0
I,0.4713116,0.355,0.105,0.44600433,0.21402602,0.08412919,0.1132502630352974,8.0
M,0.44,0.35486946,0.12,0.4941574,0.24747384,0.097962245,0.144808828830719,9.0
M,0.47144863,0.3915932,0.14,0.6586756,0.3000314,0.14971371,0.2191721796989441,10.0
I,0.34994403,0.26877072,0.085,0.18057464,0.078883715,0.039442033,0.07018488645553589,7.0
M,0.5,0.37360516,0.13,0.56116045,0.262685,0.13225488,0.19110210239887238,11.0
M,0.58,0.475,0.16,1.0001298,0.46822664,0.23094918,0.2976439893245697,10.0
F,0.5782082,0.4262138,0.14036109,0.89833003,0.40971676,0.19150725,0.25479578971862793,8.0
M,0.61,0.46671042,0.18,1.1566144,0.45807472,0.21234342,0.37189820408821106,15.0
M,0.58069503,0.455,0.16906334,1.0347755,0.38651696,0.19920112,0.3351442813873291,15.0
F,0.61,0.465,0.17,1.0607164,0.4504717,0.22439578,0.30969005823135376,11.0
F,0.64,0.49750075,0.175,1.3192674,0.59958315,0.30930084,0.3601019084453583,10.0
F,0.625,0.49664542,0.165,1.2359111,0.5324296,0.26773238,0.3542982041835785,11.0
M,0.5,0.355,0.13599364,0.647302,0.18979529,0.10528345,0.2443448156118393,15.0
M,0.51083475,0.39,0.135,0.72830665,0.32955435,0.15566173,0.19758234918117523,9.0
M,0.45721436,0.36922166,0.125,0.43313503,0.16923255,0.10249995,0.15958568453788757,12.0
M,0.5431143,0.43,0.14,0.82154703,0.35679922,0.17819592,0.1921188086271286,9.0
I,0.27653155,0.19609246,0.07580029,0.106519856,0.0475456,0.021561159,0.030636737123131752,7.0
M,0.57,0.44034812,0.15,1.0426518,0.4230522,0.20837356,0.27172285318374634,9.0
I,0.47572678,0.375,0.115,0.52923673,0.24798355,0.11235458,0.16127385199069977,9.0
M,0.43776453,0.345,0.095,0.34071875,0.18673725,0.07389633,0.09937899559736252,8.0
M,0.6921579,0.5459979,0.18,1.522625,0.67615837,0.3528484,0.4367009997367859,11.0
M,0.4016861,0.31806356,0.09,0.32280186,0.15473899,0.050204337,0.06999485939741135,7.0
M,0.525,0.415,0.14,0.6490956,0.28132665,0.14913724,0.23660558462142944,12.0
I,0.10752382,0.06894379,0.018336782,0.009731281,0.0043430678,0.0023523718,0.007505029905587435,6.0
F,0.58199304,0.445,0.14589553,0.9449206,0.3759544,0.19115768,0.2610536217689514,11.0
M,0.5097936,0.395,0.13,0.7139307,0.2021953,0.12983678,0.2410428673028946,15.0
M,0.612238,0.485,0.16275997,1.1386257,0.47710636,0.24609366,0.33317187428474426,13.0
M,0.58,0.45,0.155,0.9796588,0.4442739,0.22830862,0.2873367369174957,10.0
F,0.53,0.4135804,0.135,0.7548464,0.30574453,0.14866836,0.21446283161640167,9.0
M,0.52,0.4,0.14,0.7157672,0.3295972,0.13915466,0.20471931993961334,11.0
F,0.555,0.43,0.15,0.8595231,0.4081615,0.19200645,0.21877969801425934,8.0
F,0.41207534,0.30151415,0.09347489,0.34283495,0.12549545,0.0713951,0.09205261617898941,9.0
I,0.3255562,0.23183332,0.075,0.16624348,0.06268588,0.03215336,0.054327670484781265,8.0
F,0.45914418,0.34743476,0.116322905,0.47381374,0.2423944,0.098054364,0.11999313533306122,8.0
I,0.53,0.4,0.135,0.6374847,0.29920396,0.15647313,0.1908641755580902,10.0
M,0.65013784,0.52126837,0.185,1.471577,0.617845,0.31861028,0.41070279479026794,13.0
M,0.6,0.475,0.16,1.0685611,0.4041919,0.21240982,0.3450758159160614,13.0
M,0.2813775,0.21221095,0.095,0.15536049,0.048781842,0.037627682,0.06047963723540306,7.0
M,0.6557797,0.52,0.18,1.4115462,0.6768285,0.30943885,0.37152358889579773,11.0
F,0.27619615,0.21246202,0.0805601,0.13644093,0.05748575,0.032439124,0.04384355992078781,8.0
M,0.61036694,0.48147732,0.16467778,1.1525273,0.43830582,0.22158936,0.34505245089530945,15.0
I,0.37,0.265,0.08,0.23175587,0.092545144,0.0459901,0.07026147842407227,8.0
M,0.5941064,0.46256292,0.16,0.9501196,0.4240271,0.21640216,0.29475900530815125,12.0
F,0.52163535,0.42,0.15,0.7871923,0.31424853,0.16635019,0.23961158096790314,12.0
M,0.48521772,0.3656186,0.14,0.6387099,0.2815701,0.143375,0.18948373198509216,10.0
F,0.63605964,0.5079968,0.17343652,1.3393244,0.58114797,0.29068503,0.36707717180252075,11.0
M,0.41317147,0.34189063,0.1,0.41892937,0.19357058,0.09953824,0.13324180245399475,9.0
F,0.575,0.45,0.16141021,0.99710155,0.46784145,0.22145827,0.27556654810905457,10.0
I,0.49014938,0.3567856,0.135,0.5824162,0.25744006,0.12601592,0.17593428492546082,9.0
M,0.66,0.512149,0.18,1.529631,0.7079968,0.32566297,0.4148399233818054,10.0
I,0.41532946,0.32930222,0.10712198,0.40871242,0.21664412,0.07999899,0.09071381390094757,8.0
F,0.7007473,0.5585554,0.19,1.8098586,0.7109915,0.4045747,0.5320043563842773,12.0
I,0.26144695,0.18577069,0.06502475,0.08194198,0.0354463,0.015682876,0.030938779935240746,6.0
M,0.53,0.405,0.145,0.82468975,0.354092,0.17223157,0.25999999046325684,10.0
F,0.565,0.43,0.155,0.79609865,0.3589227,0.17651106,0.22614417970180511,11.0
F,0.7275728,0.572805,0.20761628,2.039906,0.9094212,0.473822,0.532263994216919,11.0
I,0.4316823,0.325,0.11,0.33578396,0.15664296,0.0704009,0.09408266842365265,7.0
M,0.6915128,0.55052286,0.19,1.8366562,0.7155993,0.3686101,0.5134392380714417,10.0
M,0.37089494,0.27500734,0.08209946,0.22037537,0.09417765,0.05131926,0.07083498686552048,8.0
M,0.645,0.51,0.175,1.2908508,0.581193,0.2959329,0.36090087890625,11.0
M,0.663938,0.51519275,0.175,1.3484776,0.5912868,0.31729138,0.38363116979599,11.0
F,0.515,0.395,0.125,0.63523364,0.30387768,0.14929093,0.1734611988067627,8.0
F,0.57823586,0.4628881,0.16,1.0122308,0.44176263,0.21265239,0.2883003056049347,11.0
I,0.35971943,0.27091718,0.09158332,0.21741237,0.093451016,0.04515797,0.07489217072725296,7.0
M,0.5259036,0.42,0.14,0.77392715,0.42042956,0.15589124,0.2008356750011444,9.0
M,0.31783623,0.24151234,0.075,0.15947594,0.06717128,0.03397877,0.04317496344447136,6.0
F,0.65087235,0.51,0.185,1.3348118,0.5471916,0.2981137,0.4184678792953491,13.0
M,0.45,0.345,0.11,0.39137158,0.19572255,0.10105327,0.13545742630958557,10.0
I,0.55,0.42,0.115,0.7101741,0.32788712,0.14902823,0.20427857339382172,9.0
F,0.69655615,0.5405666,0.18,1.81434,0.8090896,0.3937525,0.48533502221107483,10.0
F,0.47589645,0.385,0.13,0.57751966,0.22897232,0.11899705,0.18290942907333374,11.0
I,0.48364514,0.365,0.12,0.5107026,0.23791558,0.10240814,0.1372460424900055,9.0
M,0.5467487,0.4,0.125,0.569734,0.2842114,0.14424466,0.16215656697750092,9.0
M,0.53,0.415,0.13,0.7758999,0.35634372,0.1692005,0.18841101229190826,9.0
M,0.565,0.45,0.15,0.95330673,0.4293144,0.2034717,0.24430572986602783,9.0
I,0.30509844,0.22181697,0.0767271,0.13061005,0.06003139,0.028238973,0.0404178649187088,5.0
F,0.62608314,0.48022318,0.165,1.2306134,0.53951687,0.27691668,0.34521740674972534,10.0
F,0.595,0.4745414,0.165,1.1002655,0.4307818,0.21616203,0.33500000834465027,13.0
M,0.41220948,0.30717584,0.1,0.24448739,0.1459328,0.052284386,0.06469684094190598,7.0
F,0.61,0.48,0.16,1.151063,0.5617542,0.24028295,0.2711605131626129,9.0
I,0.120924026,0.096555814,0.036607478,0.046584643,0.0040331213,0.00567471,0.0091030178591609,4.0
M,0.53,0.40192005,0.135,0.6854716,0.26358402,0.13979816,0.2085752785205841,11.0
I,0.47676143,0.3762625,0.12,0.5899949,0.25268513,0.10711977,0.17077134549617767,7.0
F,0.56935513,0.4259333,0.13,0.79463845,0.37522504,0.18227501,0.2324395477771759,8.0
M,0.66,0.53,0.185,1.6039715,0.6661969,0.35212395,0.42916712164878845,12.0
M,0.6,0.47,0.16,1.1596062,0.41932386,0.20790647,0.3684728145599365,15.0
I,0.47,0.30607224,0.13211879,0.44136065,0.15046306,0.07279967,0.18901513516902924,15.0
M,0.6316624,0.48789904,0.175,1.2966771,0.487653,0.23802431,0.4050098657608032,15.0
M,0.575,0.43328556,0.14,0.88206565,0.39056408,0.19341326,0.2596159875392914,9.0
F,0.2435947,0.17594959,0.06392475,0.08835313,0.03328739,0.013401069,0.02578001841902733,4.0
M,0.51511914,0.4,0.13,0.7171334,0.21525215,0.1344925,0.25,15.0
I,0.5,0.3920004,0.125,0.67530257,0.3116224,0.15142477,0.21186263859272003,8.0
M,0.64,0.51104796,0.165,1.3667262,0.5952616,0.28530687,0.34512341022491455,11.0
F,0.46,0.35,0.12,0.47714198,0.2445181,0.102307245,0.15019164979457855,8.0
F,0.63,0.48,0.165,1.1753297,0.48094484,0.24344619,0.34456995129585266,11.0
M,0.515,0.40345496,0.14047688,0.79737425,0.24817848,0.15504369,0.2584267258644104,13.0
F,0.57310396,0.4655313,0.145,0.98937744,0.46716928,0.20587005,0.2819553315639496,9.0
M,0.6206064,0.5,0.17,1.2382237,0.48987585,0.245828,0.3910640478134155,15.0
M,0.37,0.27689248,0.09,0.24094392,0.098124124,0.046367817,0.06438105553388596,5.0
M,0.48574284,0.378687,0.11,0.48871142,0.24163052,0.12658395,0.13547009229660034,8.0
M,0.53,0.42368755,0.15,0.77779925,0.28814086,0.16709809,0.24583172798156738,12.0
M,0.545,0.425,0.13,0.7644166,0.3461937,0.15151729,0.19541478157043457,7.0
I,0.3473772,0.25953645,0.08,0.19699709,0.08182726,0.035761125,0.07416220754384995,6.0
F,0.5351439,0.425,0.15,0.8218766,0.31905884,0.16029786,0.25999999046325684,13.0
I,0.5228837,0.4,0.13,0.7261411,0.3476465,0.14941813,0.19837512075901031,8.0
F,0.545,0.4282725,0.155,0.85685563,0.35199478,0.18017682,0.26499998569488525,11.0
M,0.475,0.36860076,0.11,0.47626674,0.20530228,0.10489101,0.1415899395942688,7.0
M,0.683377,0.525,0.175,1.4929488,0.68471926,0.32790288,0.3888972997665405,10.0
F,0.61,0.46749237,0.165,1.0377713,0.48984423,0.23614609,0.2762405574321747,8.0
F,0.5,0.395,0.135,0.68983114,0.31420037,0.15274996,0.17068804800510406,8.0
F,0.55519736,0.4291783,0.14,0.87650186,0.3494471,0.19486868,0.25,9.0
I,0.5,0.4,0.1372409,0.59968954,0.25301036,0.12608282,0.19647841155529022,11.0
M,0.60671645,0.47755548,0.16,1.0922605,0.49551165,0.2456234,0.3152686357498169,10.0
I,0.32866806,0.22828905,0.07680458,0.15521157,0.07406993,0.032333147,0.0465703010559082,5.0
F,0.58,0.46,0.15855277,0.94153243,0.4200339,0.20344743,0.26499998569488525,11.0
I,0.535,0.395,0.14,0.59832066,0.30593574,0.13628896,0.17079292237758636,8.0
M,0.58,0.45062155,0.15,1.0105909,0.4392448,0.22695096,0.26499998569488525,8.0
M,0.26019233,0.19697927,0.06949528,0.0958822,0.034991927,0.020199217,0.028950486332178116,4.0
M,0.53,0.41,0.13,0.7545011,0.3438131,0.15691623,0.17901812493801117,8.0
F,0.37069756,0.27418914,0.09376728,0.2436083,0.09421162,0.051937103,0.08492819964885712,4.0
M,0.5,0.415,0.135,0.58287704,0.2865103,0.15108281,0.21008676290512085,11.0
I,0.44,0.32741195,0.115,0.40862074,0.11746569,0.07563292,0.1501622200012207,13.0
M,0.51125103,0.3823314,0.135,0.7341081,0.3285101,0.14580442,0.18558169901371002,9.0
F,0.61,0.46,0.165,1.1546788,0.51069766,0.23708408,0.33026430010795593,10.0
M,0.61,0.485,0.17010953,1.2411351,0.57416123,0.25938728,0.3111564517021179,9.0
I,0.58,0.45,0.15921387,0.9299883,0.33990505,0.1752488,0.3251035511493683,15.0
F,0.7289001,0.5745334,0.21370685,2.5845938,0.83451706,0.47416246,0.8820021152496338,28.017597198486328
F,0.65,0.5,0.16765703,1.3026414,0.6050424,0.29455337,0.3552856743335724,9.0
I,0.5443144,0.42,0.15,0.8031299,0.38170975,0.17949714,0.19595648348331451,8.0
F,0.68020916,0.53,0.175,1.4683061,0.64789486,0.32609767,0.3947434723377228,11.0
F,0.575,0.435,0.145,0.8912092,0.4584561,0.20417711,0.25355637073516846,8.0
M,0.501248,0.395,0.14405924,0.6555364,0.325212,0.15276262,0.1866830736398697,9.0
F,0.53490186,0.405,0.155,0.78308994,0.34429702,0.16214196,0.21379083395004272,9.0
F,0.5576126,0.43,0.16,0.9643312,0.43438193,0.20594604,0.2604367136955261,10.0
M,0.41348597,0.325,0.09351555,0.31749094,0.15155679,0.057214864,0.08481719344854355,7.0
I,0.425,0.3,0.105,0.3126603,0.14710659,0.07393146,0.08996593952178955,8.0
I,0.48558506,0.365,0.12,0.45695144,0.22877042,0.1195925,0.14448338747024536,10.0
I,0.233929,0.17268074,0.07245774,0.1114746,0.045782425,0.017372714,0.032400328665971756,8.0
M,0.5266616,0.41,0.135,0.76850194,0.32581958,0.16671635,0.19538159668445587,9.0
I,0.43988168,0.345,0.10970804,0.42258048,0.1441494,0.08564229,0.15019403398036957,12.0
M,0.57604015,0.4534671,0.155,1.0624552,0.49252272,0.23374957,0.30971163511276245,9.0
F,0.635,0.49531385,0.16155164,1.2359465,0.5867939,0.27295974,0.3427583873271942,10.0
M,0.44,0.33096573,0.125,0.48908797,0.23037404,0.09917961,0.13528163731098175,10.0
M,0.64664,0.51333785,0.175,1.359772,0.5710408,0.3040212,0.3821793794631958,11.0
I,0.4937801,0.3764536,0.12,0.49877778,0.26427305,0.11061255,0.14859186112880707,7.0
F,0.53,0.4,0.13803636,0.7386631,0.2916403,0.15330201,0.20486842095851898,10.0
M,0.69530433,0.5631459,0.19289519,1.7930068,0.71662414,0.34196448,0.5617876052856445,15.0
F,0.645,0.51,0.175,1.3208796,0.5523345,0.29813963,0.37292346358299255,11.0
M,0.7027878,0.5484177,0.185,1.7994621,0.895361,0.3889921,0.46287408471107483,10.0
I,0.54081863,0.4,0.145,0.6828402,0.3363614,0.16113497,0.22479601204395294,10.0
I,0.35475704,0.2524383,0.075,0.17332311,0.107577175,0.032984566,0.045131344348192215,5.0
M,0.555,0.45,0.155,0.8908612,0.32464164,0.1906208,0.2838629484176636,13.0
I,0.525,0.4,0.13844529,0.7287249,0.33991337,0.15468208,0.1958780735731125,9.0
I,0.46,0.3628615,0.115,0.47798216,0.23623574,0.08893048,0.14729158580303192,7.0
M,0.55,0.43189663,0.15,0.8695274,0.40136823,0.17951378,0.20642031729221344,9.0
F,0.575,0.45,0.15987499,1.0143987,0.366627,0.17305318,0.34870392084121704,15.0
I,0.555,0.42,0.14,0.84375376,0.36036023,0.17635064,0.20740050077438354,8.0
I,0.4098391,0.2933381,0.09,0.2302839,0.116750345,0.054045815,0.08763496577739716,9.0
