Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.49745685,0.37986144,0.135,0.5376149,0.2589851,0.11539605,0.17400316894054413,9.0
F,0.6457245,0.50644827,0.17476104,1.2903867,0.59736717,0.28985927,0.35537463426589966,11.0
M,0.535,0.415,0.135,0.73732215,0.29890877,0.17062551,0.21826940774917603,13.0
M,0.57,0.465,0.16,0.9590956,0.47319335,0.21914446,0.2666221857070923,10.0
F,0.48673752,0.37423345,0.12,0.51708615,0.2901523,0.09814358,0.14254948496818542,9.0
I,0.34105602,0.2452298,0.06666933,0.13343331,0.05883667,0.029256525,0.0480373278260231,6.0
I,0.44919577,0.3364993,0.105,0.37203175,0.16513488,0.09860237,0.11053469032049179,8.0
I,0.27840227,0.19718328,0.065,0.08940093,0.040685814,0.0161737,0.036927543580532074,6.0
F,0.505,0.39,0.125,0.63411665,0.29399052,0.12994258,0.1739092618227005,10.0
F,0.6224508,0.4875341,0.175,1.313046,0.58837247,0.28402963,0.35487449169158936,9.0
F,0.6263778,0.4901649,0.165,1.2421182,0.5360939,0.280346,0.3502776622772217,11.0
I,0.62,0.47,0.17740488,1.1093982,0.43437377,0.2199839,0.3976682722568512,15.0
M,0.5198118,0.40899083,0.145,0.70411205,0.25212923,0.1460584,0.20642532408237457,13.0
M,0.42139372,0.335,0.115,0.3721935,0.16363128,0.101308726,0.15996426343917847,11.0
M,0.49330655,0.35,0.12,0.52482545,0.2547988,0.11159617,0.17089083790779114,9.0
I,0.44828308,0.32520273,0.105,0.39710492,0.180204,0.0852783,0.11311151832342148,8.0
M,0.37,0.3,0.09,0.3642376,0.082725465,0.06346109,0.06185276061296463,4.0
M,0.4484301,0.345,0.115,0.41839197,0.17215095,0.088253915,0.11481677740812302,7.0
M,0.655,0.515,0.175,1.3493357,0.6370186,0.31253636,0.36552804708480835,10.0
I,0.475,0.37,0.109828286,0.44105637,0.23572156,0.09591057,0.11956482380628586,8.0
F,0.48544312,0.385,0.135,0.620464,0.21039942,0.12932676,0.20536214113235474,13.0
F,0.54337233,0.435,0.15,0.84900725,0.33885503,0.17265259,0.2540263235569,12.0
M,0.62,0.47636178,0.16,1.1745716,0.4787894,0.24127425,0.3170345425605774,11.0
M,0.5888929,0.46,0.145,1.1025767,0.4309066,0.22883101,0.287126749753952,9.0
I,0.333937,0.24614349,0.075,0.1633984,0.08511658,0.029729385,0.04973556101322174,5.0
M,0.3896178,0.3,0.1,0.26544574,0.14703012,0.0678365,0.08317123353481293,9.0
M,0.47758654,0.36534533,0.11,0.43341506,0.20816992,0.10315536,0.15008939802646637,7.0
M,0.575,0.45174268,0.155,0.9561247,0.39518613,0.21317478,0.2808569669723511,11.0
M,0.53,0.41648445,0.135,0.8329646,0.36127502,0.1636277,0.18449154496192932,9.0
M,0.565,0.4409763,0.145,0.9144911,0.31679553,0.1640044,0.2764696180820465,15.0
F,0.6039455,0.465,0.155,1.0746462,0.5041627,0.22568752,0.31611838936805725,10.0
F,0.61,0.476574,0.165,1.0479594,0.46109742,0.22663523,0.30233800411224365,11.0
M,0.565,0.45,0.145,0.86304027,0.43481424,0.19004224,0.2529245913028717,10.0
M,0.44098708,0.345,0.125,0.4659337,0.13687162,0.09880591,0.17916372418403625,12.0
M,0.37909666,0.29712647,0.095,0.31026152,0.077722855,0.05245959,0.12358560413122177,13.0
I,0.26093352,0.19046575,0.06638593,0.07266575,0.040101193,0.019858379,0.02512139081954956,7.0
F,0.66,0.53467286,0.19,1.6081463,0.66407925,0.33852068,0.4761877954006195,13.0
M,0.5741257,0.431575,0.145,0.8696875,0.41242108,0.17574246,0.22842931747436523,9.0
M,0.57,0.445,0.15,0.92314196,0.4634296,0.18536909,0.22814881801605225,9.0
I,0.54292387,0.415,0.135,0.6510955,0.32129437,0.14967453,0.17559926211833954,8.0
I,0.23495881,0.1769716,0.0595907,0.08315351,0.027605012,0.014841503,0.02440430223941803,4.0
M,0.56,0.45,0.15184163,0.94508284,0.504785,0.20347895,0.24480749666690826,9.0
F,0.45349768,0.355,0.13,0.6097147,0.24336731,0.13805266,0.16781002283096313,9.0
F,0.48363203,0.3798095,0.125,0.57355523,0.27345732,0.12654752,0.13894324004650116,9.0
I,0.42683795,0.325,0.108203255,0.4015451,0.16064903,0.076601766,0.104430191218853,7.0
M,0.41806602,0.33396137,0.12,0.41677773,0.21334419,0.10574192,0.14695532619953156,9.0
M,0.5,0.375,0.125,0.5452823,0.24489063,0.1247981,0.166139617562294,11.0
M,0.6603325,0.5338108,0.18,1.6422746,0.6542948,0.36333272,0.4586212635040283,12.0
I,0.31922644,0.24625495,0.095,0.20116542,0.094793946,0.047249164,0.06997150182723999,7.0
M,0.34707662,0.26754752,0.077445455,0.22229637,0.07394756,0.050215166,0.06059844419360161,5.0
M,0.54933304,0.435,0.15,0.92197734,0.421934,0.1974919,0.25,9.0
F,0.58,0.445,0.155,0.90091807,0.42355266,0.20027916,0.2751315236091614,9.0
M,0.667043,0.53,0.18,1.4442108,0.6929722,0.33174312,0.3919612765312195,11.0
M,0.545,0.40281788,0.125,0.6604972,0.32473353,0.1551857,0.17759008705615997,8.0
I,0.23021029,0.15138273,0.05829475,0.050558403,0.025722725,0.00850036,0.02345939166843891,6.0
M,0.69221956,0.54398686,0.19,1.7180111,0.79904836,0.39633894,0.4637669324874878,10.0
M,0.565,0.425,0.14,0.7923391,0.3653233,0.1811001,0.25,11.0
M,0.44,0.355,0.125,0.44542864,0.21572706,0.11163221,0.1673399806022644,10.0
M,0.635,0.505,0.175,1.2274002,0.55680025,0.28948635,0.37241822481155396,11.0
F,0.53816056,0.43,0.15,0.8706733,0.30468258,0.16930197,0.25999999046325684,12.0
M,0.6,0.475,0.15,1.0594975,0.4627711,0.21879241,0.26983213424682617,11.0
F,0.58,0.45,0.16,1.0247533,0.4868194,0.22585672,0.2776436507701874,10.0
F,0.4874228,0.3750247,0.125,0.6206254,0.28877985,0.13292058,0.1673201024532318,9.0
I,0.3407594,0.24857444,0.075,0.15957502,0.059305266,0.035393413,0.044214703142642975,8.0
F,0.59140104,0.4685407,0.155,1.0289321,0.5089311,0.22395302,0.2764955759048462,9.0
F,0.42511034,0.30834845,0.1,0.38386834,0.16525427,0.0845756,0.1190837025642395,9.0
M,0.39488643,0.3211536,0.09,0.3009528,0.13992235,0.06299407,0.09015095978975296,9.0
F,0.58960056,0.45,0.14,0.9769933,0.38936317,0.20313825,0.2398006021976471,9.0
M,0.605,0.49365714,0.165,1.2150613,0.4766082,0.25194103,0.38918912410736084,17.03390121459961
I,0.52848405,0.39494294,0.12,0.6089884,0.27611786,0.14159387,0.18920452892780304,9.0
M,0.54732406,0.413125,0.135,0.69598484,0.34740946,0.16066109,0.1841498613357544,8.0
F,0.655,0.525,0.19,1.6744758,0.53707546,0.34102657,0.5443019270896912,28.829694747924805
F,0.57,0.4406503,0.14,0.86417186,0.39924654,0.1779924,0.20385806262493134,9.0
M,0.56491596,0.45,0.155,0.9562001,0.39491928,0.19888575,0.2885606586933136,12.0
I,0.5156337,0.41,0.13,0.60641736,0.31484166,0.13769688,0.19627131521701813,9.0
M,0.51530826,0.4053218,0.13,0.6639115,0.3461342,0.12797122,0.170403391122818,9.0
I,0.5060824,0.38,0.12905373,0.58908355,0.27512664,0.12225038,0.1665094792842865,9.0
F,0.5666493,0.445,0.15,0.89836144,0.3228013,0.17187028,0.30106109380722046,15.0
I,0.3941403,0.3,0.09,0.26476985,0.12438636,0.054970287,0.07734920084476471,9.0
M,0.39979142,0.3170422,0.095,0.29938915,0.15145345,0.06586303,0.08263195306062698,7.0
M,0.65,0.5167116,0.175,1.3665836,0.58755505,0.3011579,0.40512096881866455,12.0
I,0.46,0.345,0.11,0.45882514,0.19523716,0.09217753,0.11971573531627655,8.0
M,0.5965151,0.47,0.165,1.0764487,0.5037276,0.2417558,0.27439939975738525,11.0
F,0.78614384,0.58858967,0.205,2.5983381,1.3507539,0.6136845,0.6783543825149536,10.0
M,0.5710445,0.4273378,0.14373429,0.96039015,0.41083923,0.19346282,0.2680152952671051,10.0
F,0.40030175,0.3093927,0.09,0.35360736,0.15134348,0.06446956,0.08741769194602966,9.0
I,0.3573066,0.265,0.09,0.18599127,0.090862565,0.03912137,0.06722985953092575,7.0
I,0.50101817,0.38146502,0.12,0.5822058,0.2509946,0.12897724,0.14950072765350342,8.0
M,0.5600032,0.43,0.15,0.9510532,0.43491948,0.21085307,0.2589913308620453,10.0
I,0.51562846,0.375,0.14,0.6184489,0.196612,0.12376087,0.25,15.0
F,0.47985393,0.37159568,0.11,0.4830152,0.25940725,0.107063554,0.143889382481575,8.0
M,0.55871964,0.4465763,0.15,0.9223374,0.42882502,0.20079221,0.25,9.0
F,0.64,0.5,0.175,1.3148575,0.59066474,0.30526417,0.3460623025894165,9.0
I,0.60079503,0.46875966,0.15,1.0167905,0.48879996,0.22042724,0.2502996325492859,8.0
M,0.56236565,0.45002598,0.155,1.0216935,0.51456845,0.21866906,0.2615542411804199,9.0
M,0.4933434,0.37943828,0.14,0.7010591,0.31600505,0.13775578,0.17030249536037445,9.0
I,0.34753358,0.26171076,0.085214384,0.22186002,0.09249044,0.051428214,0.07057593017816544,7.0
M,0.432476,0.3496789,0.11041698,0.39883518,0.15194428,0.096688375,0.14696642756462097,11.0
I,0.3966121,0.29307732,0.071627274,0.20313866,0.08112839,0.039383873,0.0686398521065712,9.0
M,0.6506631,0.518259,0.175,1.4667152,0.675967,0.31338772,0.36640670895576477,10.0
F,0.5010917,0.3742408,0.13816391,0.6420464,0.27027535,0.14718424,0.1882040798664093,9.0
F,0.56412584,0.445,0.155,0.83751243,0.3536696,0.17481884,0.2871418595314026,13.0
I,0.5490257,0.4214095,0.15,0.9167135,0.3004447,0.17253038,0.2790450155735016,13.0
F,0.57,0.45,0.155,1.0457755,0.4347663,0.21787451,0.29987627267837524,11.0
F,0.515,0.4,0.13,0.69814044,0.3026476,0.13700096,0.18412841856479645,7.0
F,0.525,0.4,0.115,0.5877337,0.26874897,0.13065632,0.15045009553432465,8.0
I,0.44211385,0.3549729,0.12,0.4465426,0.15719925,0.09940301,0.14477603137493134,11.0
F,0.41258416,0.3113277,0.105,0.3202678,0.14232452,0.06313121,0.08589375019073486,7.0
I,0.34777516,0.27598408,0.09,0.2063943,0.06730943,0.043713473,0.07159982621669769,11.0
F,0.46056077,0.34578186,0.125,0.48291734,0.22946562,0.124818146,0.16562393307685852,10.0
M,0.53,0.43,0.15,0.8088311,0.35444108,0.16937399,0.23910599946975708,11.0
M,0.51758546,0.40444186,0.135,0.65198725,0.32601216,0.14233766,0.15907599031925201,8.0
M,0.3743285,0.29842272,0.105,0.34144834,0.1683128,0.06618622,0.09923655539751053,8.0
I,0.505,0.38160786,0.120343894,0.5241211,0.25316405,0.12201499,0.16323530673980713,10.0
F,0.575,0.4651195,0.15381241,0.9580006,0.4625646,0.20683366,0.2591956853866577,9.0
M,0.3827913,0.3,0.105,0.31361285,0.14372076,0.06562796,0.0965045765042305,8.0
M,0.6357379,0.51,0.17,1.2947685,0.57894784,0.29625547,0.3454519510269165,11.0
I,0.5936708,0.46579,0.145,0.9888173,0.45490628,0.19459508,0.2388841062784195,9.0
I,0.19787289,0.13232046,0.04412486,0.045954734,0.021972155,0.0069107553,0.013976712711155415,7.0
M,0.67615235,0.536041,0.175,1.5369781,0.6954702,0.32835767,0.40329644083976746,11.0
M,0.3782677,0.27305642,0.105,0.33622515,0.1221266,0.059712216,0.10763493180274963,10.0
M,0.3598904,0.2763537,0.105,0.30671078,0.11344162,0.073144294,0.1165766492486,10.0
F,0.47,0.36449745,0.11257437,0.47188848,0.21332374,0.10976507,0.12022114545106888,8.0
F,0.505,0.38202047,0.13,0.6965515,0.3030368,0.15661931,0.1860456019639969,8.0
F,0.62,0.49029738,0.175,1.2368189,0.5252698,0.2693319,0.34985095262527466,12.0
F,0.61,0.46833932,0.15,1.0927591,0.48498318,0.22931111,0.2833797335624695,10.0
F,0.5310634,0.405,0.13,0.7221407,0.3076796,0.15642425,0.1936964988708496,8.0
I,0.475,0.365,0.11,0.4979659,0.23641695,0.08363584,0.12685689330101013,7.0
F,0.575,0.4618122,0.145,0.95799947,0.47192803,0.1965008,0.24347466230392456,9.0
F,0.62,0.475,0.155,1.1639682,0.49131197,0.24918525,0.2965468168258667,9.0
M,0.62,0.47928733,0.17,1.2087026,0.57570744,0.25763968,0.30790796875953674,10.0
M,0.54067105,0.41898298,0.155,0.8064988,0.37349698,0.17070946,0.22812193632125854,10.0
F,0.54503167,0.435,0.145,0.91136193,0.42448136,0.17180195,0.22174637019634247,9.0
F,0.59478486,0.46923113,0.16,1.0654091,0.48383424,0.22528921,0.2940734028816223,9.0
M,0.37696847,0.28905228,0.105,0.2941349,0.16872935,0.0698256,0.12943358719348907,10.0
M,0.6199743,0.485,0.16480853,1.1688557,0.52789235,0.26022166,0.3347424566745758,10.0
I,0.17837931,0.10184014,0.043128237,0.031845022,0.012023953,0.005713818,0.010559864342212677,5.0
M,0.67276293,0.5429034,0.18511368,1.6201624,0.6677354,0.34592107,0.4718116223812103,13.0
M,0.6617992,0.5146196,0.175,1.3829246,0.66797084,0.3057194,0.40345850586891174,10.0
F,0.51560664,0.39169973,0.13147675,0.718583,0.35229704,0.13685174,0.18180494010448456,10.0
I,0.48577383,0.375,0.13,0.5806206,0.2994984,0.11476956,0.15163113176822662,9.0
M,0.47,0.36130527,0.11,0.38334164,0.21439868,0.09970284,0.12549988925457,8.0
F,0.49951288,0.395,0.14,0.66515195,0.23808551,0.12652908,0.20513446629047394,11.0
M,0.565,0.4447405,0.15,0.8832758,0.41886893,0.1921783,0.22115693986415863,9.0
F,0.5812335,0.46,0.15182321,0.9791556,0.41679877,0.19334933,0.2741188704967499,11.0
I,0.5953704,0.47,0.15319113,1.1140883,0.51472783,0.23189116,0.25,8.0
F,0.61,0.48,0.17,1.1013274,0.49027857,0.2481,0.3124053478240967,11.0
F,0.56996137,0.45,0.155,1.0062062,0.37356076,0.19604646,0.29485011100769043,12.0
F,0.58,0.44,0.15,0.91302705,0.43997177,0.19005778,0.26499998569488525,10.0
F,0.5829013,0.452039,0.145,0.9582889,0.43050972,0.20470434,0.2725347876548767,9.0
M,0.58,0.45517805,0.14623454,1.0089962,0.44052404,0.19648081,0.24480628967285156,9.0
M,0.57,0.44833148,0.16,1.0634617,0.4884882,0.2248678,0.28760308027267456,10.0
M,0.7260317,0.5702945,0.19,2.0167758,0.9303779,0.41908878,0.5387526154518127,11.0
M,0.575,0.46,0.15,0.9718707,0.38701406,0.20315662,0.25604507327079773,13.0
M,0.58,0.475,0.16,1.1314815,0.5171158,0.24805735,0.3094502389431,9.0
M,0.525,0.42,0.141569,0.81721747,0.27682313,0.15579826,0.25585371255874634,13.0
I,0.52494305,0.4150969,0.14,0.7168338,0.23034906,0.15716133,0.23314185440540314,13.0
F,0.59,0.455,0.145,0.93173754,0.42606887,0.19168568,0.23616696894168854,8.0
M,0.565,0.33694044,0.155,0.9621534,0.26166555,0.09975182,0.28480422496795654,15.0
M,0.66,0.525,0.18,1.400667,0.65125906,0.3085239,0.42208030819892883,11.0
I,0.4331192,0.31036484,0.105,0.3672979,0.15834197,0.07835864,0.10200612992048264,8.0
I,0.40392733,0.2808397,0.1,0.24675429,0.10581231,0.053174324,0.09724967181682587,9.0
I,0.08634123,0.06412164,0.01277545,0.008998908,0.0025264062,0.0013749246,0.0032217076513916254,4.0
F,0.60185766,0.46536604,0.155,1.0592642,0.47434682,0.23328753,0.3025500178337097,9.0
M,0.6233881,0.48838285,0.15899917,1.101724,0.5087256,0.250182,0.2895834445953369,9.0
I,0.53246826,0.4138629,0.15,0.82796127,0.27625614,0.15482025,0.2480860948562622,12.0
M,0.64,0.51,0.17,1.3099843,0.5750009,0.29804525,0.34732943773269653,11.0
M,0.47877422,0.365,0.11,0.5314096,0.22341837,0.10957538,0.14692361652851105,10.0
I,0.40874094,0.28928453,0.095,0.24603437,0.11340968,0.053849768,0.08975508064031601,9.0
I,0.4949052,0.35,0.1176832,0.45991734,0.2102192,0.09846884,0.12211860716342926,9.0
M,0.59331554,0.455,0.15,0.97630614,0.4595572,0.21601658,0.2750905454158783,10.0
F,0.5171781,0.395,0.124803126,0.6280636,0.25401565,0.12930065,0.20711691677570343,9.0
I,0.31623474,0.21786636,0.075,0.107528366,0.054986868,0.029474065,0.04254665598273277,6.0
M,0.5093734,0.405,0.13851947,0.73585695,0.28966817,0.15492897,0.21532151103019714,12.0
I,0.5841502,0.455,0.15,0.8651134,0.4175742,0.20244183,0.2455596774816513,10.0
M,0.60000694,0.475,0.155,1.1540796,0.5019393,0.24326757,0.2809562683105469,9.0
M,0.48597237,0.37039134,0.12,0.5755617,0.24383762,0.12943876,0.1681029051542282,8.0
F,0.66,0.52,0.19,1.4331638,0.62389714,0.33265913,0.4165908396244049,11.0
F,0.47517088,0.365,0.125,0.56366307,0.2644977,0.1158694,0.13663031160831451,9.0
M,0.57,0.4456069,0.16754161,0.98962295,0.36437735,0.19570056,0.32610422372817993,15.0
M,0.66,0.51,0.175,1.3756642,0.64047694,0.32607555,0.41709694266319275,10.0
I,0.49795625,0.375,0.125,0.53804106,0.24501748,0.11022614,0.16896702349185944,9.0
M,0.38933897,0.3,0.1,0.36165145,0.11066459,0.071816884,0.09165593981742859,4.0
M,0.45,0.355,0.115,0.45301932,0.20423618,0.09773964,0.11036510020494461,7.0
F,0.5112682,0.4,0.145,0.7457494,0.23650701,0.1360881,0.2375316172838211,15.0
F,0.46,0.365,0.135,0.6449793,0.24621248,0.109154895,0.1959279477596283,12.0
I,0.49241513,0.39057398,0.135,0.56563926,0.27604455,0.11797315,0.17059990763664246,11.0
M,0.5601949,0.4459787,0.155,0.93609774,0.34105214,0.18292974,0.30979225039482117,15.0
I,0.3859406,0.2914675,0.095,0.29580507,0.122944966,0.053363796,0.07570671290159225,9.0
F,0.53,0.41,0.145,0.7668552,0.36212477,0.18210237,0.2107578068971634,10.0
F,0.64,0.51,0.165,1.3679973,0.5713782,0.28803378,0.3716038763523102,11.0
F,0.5394111,0.425,0.155,0.82161367,0.34005323,0.17775397,0.25,12.0
I,0.27917984,0.194882,0.067998745,0.08672621,0.036543265,0.019152468,0.02511611580848694,7.0
M,0.615,0.4769181,0.17,1.2017618,0.57881194,0.25390527,0.3002736568450928,9.0
F,0.545,0.435,0.15,0.8083301,0.3321382,0.1740829,0.23301608860492706,12.0
M,0.51532674,0.3946274,0.125,0.59382385,0.31528625,0.144938,0.16615742444992065,8.0
M,0.635,0.505,0.18,1.2988898,0.59218556,0.30209053,0.3666553497314453,11.0
M,0.625,0.4806583,0.165,1.2516402,0.5792282,0.27031824,0.3492087423801422,10.0
F,0.5473337,0.41,0.14,0.7718853,0.36075816,0.18014012,0.20612753927707672,8.0
F,0.31566748,0.24958716,0.09,0.20812917,0.07335729,0.045921683,0.06479476392269135,8.0
I,0.37175336,0.27663514,0.09,0.20525822,0.09213074,0.04942383,0.05898701399564743,5.0
F,0.57075775,0.45253074,0.16,0.8749543,0.35655913,0.17876062,0.2841153144836426,13.0
F,0.7211443,0.57112485,0.205,2.0025797,0.81980294,0.4482658,0.5654134154319763,12.0
I,0.44942698,0.35,0.105,0.44008306,0.17349607,0.102416925,0.11328577995300293,8.0
M,0.58,0.4651684,0.155,1.0568197,0.38110378,0.19686851,0.33487552404403687,15.0
F,0.5276707,0.39505833,0.125,0.6475254,0.32554677,0.14361013,0.188162699341774,8.0
I,0.46,0.355,0.12437446,0.5042168,0.24385817,0.11508573,0.15602870285511017,7.0
M,0.49343643,0.39586487,0.12,0.6008601,0.21002132,0.13747211,0.20993341505527496,12.0
M,0.635,0.515,0.18545774,1.4764886,0.6067784,0.29798773,0.4364815652370453,13.0
F,0.44,0.325,0.09124763,0.33880597,0.15994647,0.062707104,0.090651735663414,9.0
I,0.47,0.34324938,0.11,0.48420894,0.22571205,0.091666326,0.13990923762321472,8.0
M,0.40278772,0.3,0.11776696,0.3217068,0.16506068,0.07488212,0.09883980453014374,10.0
F,0.62,0.475,0.16,1.12704,0.5075585,0.23849492,0.28497377038002014,9.0
F,0.6249697,0.485,0.16556883,1.2326735,0.5529707,0.2651491,0.3276759684085846,11.0
M,0.6,0.46937805,0.155,1.0371811,0.44053012,0.25045946,0.27533647418022156,9.0
M,0.6618795,0.5345279,0.19,1.6095182,0.6512856,0.36056557,0.4794289171695709,13.0
I,0.56,0.425,0.14,0.7859996,0.35098374,0.17347166,0.23558464646339417,9.0
F,0.3772475,0.28619424,0.09,0.27652758,0.11424092,0.05318178,0.0699576884508133,8.0
F,0.60972613,0.469926,0.15,1.124562,0.5181161,0.24326506,0.32401078939437866,10.0
M,0.6791512,0.5480954,0.18992783,1.7590338,0.73682034,0.3634464,0.47084635496139526,11.0
I,0.37341306,0.3,0.12,0.3024141,0.103147045,0.059916165,0.10267321020364761,12.0
M,0.645,0.51,0.18857977,1.6087575,0.5441193,0.3163669,0.458301842212677,19.9361629486084
M,0.62637395,0.505,0.1729349,1.3101655,0.5750467,0.29256386,0.34646075963974,10.0
I,0.30853048,0.23146974,0.07766281,0.12894396,0.056652807,0.030887082,0.03857159614562988,8.0
M,0.68562955,0.5366449,0.1869233,1.7069225,0.7955696,0.3815114,0.4592432379722595,10.0
F,0.63,0.47608024,0.155,1.2311212,0.5286662,0.2609491,0.33500000834465027,10.0
F,0.615,0.475,0.175,1.1331669,0.50812787,0.24548206,0.3160160481929779,11.0
M,0.56,0.44,0.14,0.8961013,0.29486537,0.15853587,0.3095663785934448,15.0
M,0.6498423,0.515,0.18171316,1.3874327,0.61102146,0.32308784,0.37048840522766113,11.0
M,0.55,0.40978268,0.145,0.789933,0.3491292,0.16228761,0.2443273365497589,10.0
M,0.42165282,0.32069886,0.1,0.35770714,0.17583923,0.0809971,0.10297882556915283,8.0
F,0.5272481,0.3939128,0.125,0.6654969,0.29616627,0.13881163,0.1687110811471939,8.0
M,0.535,0.42,0.16198328,0.79249144,0.36413842,0.17344673,0.23612838983535767,11.0
F,0.64,0.491501,0.175,1.2357532,0.5799419,0.29095337,0.35502296686172485,10.0
M,0.65363526,0.52308184,0.18,1.4429115,0.6395346,0.32528728,0.3760018050670624,11.0
M,0.44,0.33812913,0.125,0.44412306,0.14174744,0.08574611,0.1607258915901184,12.0
M,0.63,0.495,0.1737313,1.3407534,0.60917276,0.28157005,0.3556312024593353,9.0
I,0.4543351,0.33929902,0.11,0.32756427,0.21063246,0.06430372,0.09637492895126343,9.0
I,0.48236507,0.3698958,0.12,0.4987869,0.24340823,0.094657235,0.09887433052062988,8.0
M,0.64542097,0.52,0.185,1.4571573,0.5702765,0.29387754,0.44670718908309937,13.0
I,0.56791025,0.45,0.13694601,0.87034684,0.3863127,0.15470648,0.23403090238571167,7.0
I,0.42992312,0.3315941,0.115,0.419336,0.19961965,0.08755341,0.1274043619632721,7.0
F,0.5371372,0.40660745,0.14750966,0.7654004,0.3595601,0.16795202,0.22895383834838867,10.0
M,0.41607293,0.31232905,0.1,0.33780247,0.17426139,0.07221093,0.08285921066999435,8.0
I,0.35339528,0.25088468,0.08121708,0.2022969,0.070968695,0.03750259,0.06033159792423248,8.0
M,0.4187123,0.33219007,0.10794223,0.28799114,0.16362613,0.069288835,0.08247623592615128,7.0
I,0.52,0.39274883,0.125,0.59456587,0.2913851,0.1248721,0.16656038165092468,9.0
F,0.51454425,0.38155708,0.135,0.6762391,0.3022567,0.1570091,0.2163732498884201,10.0
M,0.505,0.385,0.135,0.60816765,0.18853179,0.119762115,0.2153424471616745,15.0
M,0.49327508,0.3893589,0.135,0.6362929,0.25637525,0.14085713,0.1915113776922226,11.0
M,0.3793595,0.2881118,0.08479325,0.24737792,0.087520614,0.05697114,0.08405255526304245,7.0
F,0.65,0.49614927,0.195,1.4901049,0.57292783,0.2614205,0.5448254346847534,15.0
M,0.575,0.435,0.14,0.84975433,0.42935455,0.16676633,0.22865983843803406,9.0
F,0.5237939,0.38642168,0.125,0.6445408,0.3172403,0.14421216,0.1611948311328888,8.0
M,0.55912757,0.43318564,0.135,0.7652274,0.37243593,0.16685052,0.21570362150669098,9.0
F,0.71595,0.57050747,0.195,1.8527629,0.78667694,0.4180802,0.5137506723403931,11.0
F,0.575,0.43493766,0.15,0.9150361,0.38373724,0.19303627,0.2714703381061554,10.0
M,0.575,0.455,0.155,0.9895987,0.46177176,0.21732065,0.27504825592041016,9.0
F,0.5819664,0.465,0.15,0.9978752,0.42680547,0.22181046,0.28536033630371094,12.0
F,0.6193824,0.475,0.16,1.2232792,0.5184103,0.26393995,0.3240635395050049,10.0
I,0.55559963,0.445,0.15,0.7859054,0.43343714,0.19587056,0.23741407692432404,10.0
M,0.5917532,0.46048975,0.15,0.96556675,0.4147139,0.21815349,0.27987784147262573,11.0
I,0.4382504,0.31408498,0.1,0.3017857,0.14752685,0.06001791,0.10037015378475189,8.0
F,0.575,0.45,0.17242262,1.0118272,0.40498167,0.19487932,0.33500000834465027,15.0
I,0.51167697,0.39462137,0.12021966,0.61448115,0.28118843,0.13198379,0.17401045560836792,9.0
M,0.48959345,0.38,0.135,0.54603213,0.2144739,0.13023575,0.18973098695278168,12.0
M,0.515,0.4,0.14,0.7753642,0.32311457,0.1521025,0.2066175937652588,10.0
I,0.29635862,0.20900816,0.07696357,0.13590784,0.066932194,0.02404731,0.03701801598072052,6.0
M,0.505,0.395,0.13,0.6583003,0.29920557,0.14446644,0.17648814618587494,10.0
I,0.47,0.36717367,0.115,0.5389998,0.21494536,0.10571073,0.13862378895282745,8.0
I,0.6218857,0.46701834,0.15,1.2119931,0.4716048,0.22829662,0.2836766541004181,8.0
M,0.65,0.5258608,0.18,1.3645502,0.650021,0.31863487,0.3716326057910919,11.0
M,0.62,0.485,0.17,1.2244812,0.5649086,0.26527628,0.3247491717338562,9.0
I,0.5656147,0.44386235,0.14,0.7924176,0.39150235,0.17422041,0.19842185080051422,8.0
F,0.555,0.445,0.15135513,0.87334096,0.36480582,0.18176492,0.26499998569488525,12.0
F,0.3478193,0.25783125,0.09,0.22084904,0.05893042,0.04812668,0.09200704097747803,13.0
F,0.63,0.5,0.17112578,1.3668871,0.61267585,0.3022908,0.3821336328983307,11.0
F,0.6,0.45,0.15,0.97315836,0.44173715,0.2144498,0.3153592348098755,10.0
M,0.32731643,0.26425964,0.081224136,0.2311334,0.08085537,0.0454032,0.0753970518708229,10.0
M,0.575,0.46,0.15,1.0583861,0.37086412,0.20099357,0.3000681698322296,13.0
F,0.6149534,0.49875763,0.165,1.1706465,0.508017,0.2527121,0.34542426466941833,12.0
F,0.5146143,0.4047885,0.14,0.7914108,0.27980235,0.13694537,0.20774425566196442,11.0
M,0.40175855,0.3,0.09,0.28513545,0.14630932,0.050183114,0.08297748118638992,7.0
M,0.47921693,0.365,0.12460555,0.49558264,0.23877844,0.1145472,0.14073407649993896,9.0
M,0.7860235,0.5964747,0.19664237,2.5685112,1.2136514,0.50783914,0.6483878493309021,10.0
M,0.47002548,0.4054557,0.135,0.63293874,0.2987289,0.15872264,0.21826523542404175,10.0
F,0.615,0.475,0.16,1.0235337,0.518319,0.23521984,0.28104180097579956,8.0
I,0.31596988,0.22214235,0.075,0.14691903,0.06869523,0.032025672,0.03631976246833801,8.0
M,0.615,0.48740077,0.16,1.2145525,0.4528638,0.24729064,0.3555135428905487,13.0
F,0.6427119,0.5054307,0.18177667,1.3719087,0.6442528,0.30784222,0.3896387815475464,10.0
I,0.3783775,0.28895858,0.1,0.27829516,0.13826653,0.06289971,0.09475510567426682,10.0
F,0.565,0.43,0.15,0.8719705,0.32774684,0.16166927,0.2876777648925781,15.0
M,0.4777923,0.375,0.13,0.5807276,0.26815817,0.12401639,0.15740840137004852,10.0
