Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.425,0.325,0.135,0.37675676,0.16730548,0.07078136,0.13043272495269775,11.0
M,0.605,0.46375474,0.16,1.1442951,0.55702835,0.25228196,0.2759664058685303,8.0
F,0.7010501,0.5472575,0.17,1.4682647,0.6912413,0.31377012,0.33949950337409973,11.0
I,0.43622005,0.345,0.115,0.2915208,0.11591554,0.07112807,0.08172184973955154,7.0
I,0.555,0.43578658,0.15,0.7462027,0.2817138,0.18307264,0.23897099494934082,15.0
M,0.5,0.375,0.15,0.6453807,0.21143852,0.18395138,0.2054748237133026,13.0
F,0.6044255,0.4725768,0.17,1.088617,0.29001477,0.1964756,0.44623813033103943,18.641080856323242
I,0.5219179,0.40478754,0.12,0.63459295,0.23802121,0.15173858,0.20666338503360748,11.0
F,0.66,0.5265948,0.1870343,1.3038657,0.4784599,0.32659733,0.38595548272132874,11.0
I,0.20837197,0.1665739,0.047396,0.034942403,0.021030676,0.009385321,0.009575720876455307,6.0
M,0.62,0.475,0.165,1.2436147,0.55386573,0.2803488,0.31544286012649536,12.0
F,0.504116,0.38692114,0.155,0.8125864,0.278207,0.18139891,0.2630716860294342,17.0
I,0.44,0.34295136,0.11780968,0.43654138,0.17660408,0.080924265,0.1351507008075714,8.0
I,0.3754735,0.29223946,0.1,0.34439322,0.12290717,0.06509702,0.12254779785871506,6.0
I,0.3775226,0.27427268,0.09536504,0.24121739,0.090335295,0.044845175,0.08367741852998734,12.0
M,0.66253465,0.5242427,0.20250824,1.6217214,0.70656496,0.38145855,0.40240946412086487,11.0
F,0.595,0.46,0.16,1.0423076,0.45552418,0.17099942,0.33729225397109985,10.0
I,0.44,0.335,0.1067518,0.47388577,0.20268157,0.11017802,0.12912344932556152,11.0
I,0.47447047,0.365,0.105,0.48571697,0.18978457,0.11192605,0.13906346261501312,7.0
F,0.6461769,0.5137564,0.16,1.1588569,0.4606913,0.22058642,0.35542482137680054,13.0
F,0.63,0.495,0.16,1.2053815,0.66754526,0.20884664,0.23406459391117096,12.0
M,0.6,0.465,0.15,0.9911462,0.39826494,0.1850706,0.32954052090644836,9.0
F,0.6580952,0.5241161,0.18086202,1.6138822,0.6581825,0.46985364,0.3428497612476349,14.0
I,0.5351177,0.415,0.15,0.81418896,0.29499608,0.18714784,0.23965203762054443,10.0
M,0.55,0.425,0.14,0.8414304,0.3893508,0.18578476,0.21059754490852356,9.0
I,0.48228312,0.36430976,0.105,0.48900813,0.19307493,0.11023045,0.14190013706684113,7.0
M,0.5343863,0.4072207,0.11,0.69646186,0.339541,0.1241992,0.1724662482738495,8.0
M,0.525,0.4068968,0.155,0.8933441,0.40471545,0.1949911,0.23169946670532227,9.0
M,0.5781905,0.4542659,0.18,1.0216277,0.39273304,0.2432855,0.3131547272205353,11.0
F,0.5636289,0.45,0.13,0.8131581,0.296635,0.14977069,0.2725129723548889,11.0
M,0.51506674,0.4,0.145,0.66564655,0.32696185,0.12146009,0.1759328842163086,9.0
F,0.6165245,0.49337482,0.18,1.2153054,0.40945446,0.24399905,0.43449461460113525,20.818147659301758
F,0.7322224,0.5761393,0.2,2.1991467,0.86021453,0.5323489,0.8435500860214233,28.465206146240234
M,0.45381892,0.34482697,0.115,0.458991,0.22358401,0.10410087,0.09987030178308487,7.0
I,0.3533012,0.26840848,0.085,0.2172572,0.103154175,0.049119093,0.059134647250175476,7.0
M,0.69160604,0.5490504,0.19,1.633377,0.68010885,0.279778,0.4646829664707184,15.0
I,0.3421658,0.24902794,0.095,0.18754943,0.08321585,0.03357453,0.035930585116147995,5.0
F,0.66,0.5174815,0.1742049,1.2693907,0.61812425,0.24132465,0.3313186466693878,10.0
F,0.61785,0.475,0.19,1.1461738,0.5134219,0.17844358,0.34510254859924316,10.0
F,0.57,0.45359498,0.15,0.9305706,0.3831258,0.17386214,0.28154486417770386,11.0
I,0.54910195,0.42846778,0.17,0.9526057,0.33987176,0.20981978,0.370084673166275,11.0
F,0.52,0.415,0.12,0.6646691,0.24521212,0.14207312,0.2290276288986206,11.0
F,0.18975943,0.14224863,0.04954615,0.03374372,0.0087937275,0.009795118,0.007178185507655144,5.0
M,0.71432376,0.56639075,0.21558242,2.2995074,0.8668771,0.48601758,0.574261486530304,18.0
F,0.50041324,0.37960422,0.13,0.6255596,0.20385243,0.16101192,0.19850482046604156,14.0
F,0.7090173,0.55111146,0.19103265,1.7677194,0.65138394,0.4834385,0.5090406537055969,12.0
F,0.48020685,0.36854422,0.115,0.54622734,0.23472199,0.12428496,0.14368675649166107,9.0
F,0.625,0.485,0.145,1.062563,0.48447347,0.29542503,0.24773213267326355,10.0
M,0.66191477,0.53,0.19,1.3523036,0.49269027,0.30305797,0.39745858311653137,16.0
M,0.5931482,0.46564245,0.145,1.1695056,0.6070205,0.21079795,0.2531487047672272,8.0
M,0.38448918,0.28879026,0.08402475,0.38765392,0.16096613,0.07229877,0.11445391923189163,8.0
I,0.38665035,0.3,0.09,0.36402357,0.17943443,0.05387339,0.10892729461193085,9.0
M,0.47,0.3530896,0.155,0.57466227,0.24289975,0.12371005,0.1783733069896698,11.0
M,0.64,0.49356195,0.20140266,1.3889003,0.6289901,0.302474,0.35516995191574097,12.0
F,0.59,0.45,0.13,0.8389847,0.3468743,0.19174628,0.23308734595775604,9.0
F,0.6519414,0.51,0.18,1.594602,0.6957008,0.38332146,0.4237525761127472,10.0
I,0.425,0.3227859,0.12,0.43381187,0.19084583,0.08142855,0.11419450491666794,8.0
M,0.5803962,0.4483603,0.13066469,0.96437466,0.4352119,0.21087103,0.24468469619750977,10.0
I,0.5559295,0.435,0.14,0.78142864,0.33228484,0.13760035,0.23250074684619904,7.0
F,0.6,0.475,0.175,1.0866914,0.44519523,0.27053905,0.2973034679889679,9.0
M,0.62403077,0.495,0.18,1.2958213,0.42534035,0.25439593,0.5112262964248657,12.0
M,0.686647,0.5429744,0.19164057,1.5057735,0.6397391,0.34142792,0.407201886177063,11.0
M,0.61,0.4845809,0.17,1.094808,0.46667346,0.20742735,0.31657153367996216,13.0
I,0.47805756,0.375,0.13,0.7005193,0.34152916,0.11014926,0.1897190362215042,8.0
M,0.5260742,0.4,0.155,0.84408414,0.37949628,0.21233106,0.19122059643268585,9.0
M,0.53,0.3983821,0.135,0.74013025,0.3019351,0.18963583,0.20723126828670502,9.0
M,0.5910811,0.455,0.15,0.92947596,0.4197612,0.22652039,0.22891511023044586,11.0
F,0.615,0.47,0.18,1.2259475,0.4264984,0.22050191,0.43833938241004944,20.934988021850586
I,0.38721234,0.2961686,0.08315224,0.3220737,0.15311691,0.090225,0.06999393552541733,7.0
I,0.55,0.425,0.16,1.1066906,0.35163566,0.16342893,0.40707796812057495,27.23690414428711
M,0.52,0.405,0.15,0.83307254,0.4032668,0.17288056,0.1849554032087326,7.0
F,0.65,0.515,0.18,1.2148545,0.5034659,0.2333055,0.3859587609767914,10.0
F,0.71839535,0.56830627,0.21766987,1.7112875,0.6791202,0.3887357,0.5062893629074097,12.0
I,0.26002893,0.19772583,0.055959124,0.064907715,0.027804716,0.008483472,0.02201506681740284,5.0
F,0.5591773,0.45,0.17,0.8089649,0.2182909,0.17695959,0.3236638903617859,15.0
M,0.645,0.5044512,0.19997407,1.5827588,0.56496805,0.35879102,0.5081705451011658,14.0
F,0.64199656,0.51,0.17,1.2605315,0.580689,0.29526582,0.3395830988883972,8.0
M,0.6257513,0.5,0.19,1.2202016,0.4727345,0.2151109,0.4173387587070465,13.0
F,0.57281166,0.4472929,0.17412305,1.0059608,0.43974268,0.23112313,0.26499998569488525,10.0
F,0.64,0.5,0.155,1.2075138,0.59498835,0.2709709,0.296992689371109,8.0
M,0.625,0.48,0.15601157,1.088776,0.49710655,0.27963603,0.24675585329532623,9.0
F,0.57146126,0.43,0.145,1.054254,0.52587926,0.24725242,0.21112559735774994,8.0
I,0.38199475,0.29066288,0.08,0.31058684,0.13968223,0.06330485,0.07743975520133972,6.0
I,0.555,0.43,0.14,0.7841844,0.25893804,0.15202813,0.2945529818534851,10.0
F,0.70391244,0.55041695,0.19,1.7136962,0.6438149,0.35960025,0.5800559520721436,12.0
F,0.52,0.405,0.13,0.744572,0.34396148,0.13198608,0.18525981903076172,7.0
M,0.6036311,0.4720007,0.19,1.1060162,0.5190505,0.2309703,0.27570706605911255,9.0
I,0.36944634,0.26555738,0.08,0.17502439,0.06818644,0.03477843,0.04418433457612991,12.0
F,0.60920185,0.485,0.175,1.0898682,0.406108,0.23314098,0.3202332854270935,15.0
F,0.70887965,0.56851715,0.19616437,1.5268083,0.63412577,0.29021665,0.4588744342327118,13.0
M,0.44557914,0.33883074,0.117446676,0.44908372,0.20158403,0.06645999,0.13143128156661987,9.0
I,0.52938324,0.39701447,0.125,0.7130967,0.30298004,0.17344666,0.1860567331314087,8.0
M,0.54358226,0.43529925,0.17233568,0.7933667,0.24346583,0.18643147,0.28508850932121277,15.0
M,0.5153702,0.41,0.165,0.6582227,0.21216488,0.15031543,0.27004295587539673,11.0
I,0.5,0.36034793,0.13,0.64895844,0.23556949,0.12720454,0.19175948202610016,18.0
M,0.47262147,0.36832777,0.12,0.5278724,0.23467855,0.14413926,0.1290426254272461,9.0
F,0.45,0.335,0.115,0.56060386,0.2147213,0.1179043,0.17271339893341064,12.0
M,0.635,0.5021744,0.16,1.2745272,0.61780506,0.24542615,0.33337831497192383,10.0
M,0.63,0.485,0.16,1.2044123,0.5315898,0.28330192,0.31512221693992615,11.0
I,0.39163208,0.29131103,0.105,0.23752353,0.12832469,0.05679269,0.07696843892335892,6.0
F,0.53231144,0.42,0.125,0.7579556,0.22867134,0.15967064,0.26243874430656433,11.0
I,0.41217113,0.325,0.102171525,0.3655269,0.15828772,0.060863324,0.13510145246982574,6.0
I,0.3714042,0.2747791,0.1,0.25045738,0.11183733,0.053813636,0.06996973603963852,7.0
F,0.505,0.39,0.165,0.82503617,0.3005793,0.1986547,0.23681561648845673,17.0
F,0.43801996,0.33877262,0.13,0.5307392,0.21776384,0.107455,0.1443161815404892,8.0
M,0.525,0.41,0.16,0.8133304,0.38328394,0.1624999,0.1944584846496582,8.0
F,0.655,0.5238816,0.17,1.4235061,0.5642072,0.31117833,0.3937349021434784,16.0
F,0.67124534,0.53,0.21536286,1.6988319,0.6667033,0.40545526,0.4922184944152832,10.0
M,0.52201515,0.4,0.11414992,0.79882324,0.36512792,0.18222028,0.20668715238571167,9.0
F,0.4811809,0.365,0.11629224,0.49789935,0.20190868,0.1086408,0.14028000831604004,7.0
I,0.6,0.45,0.16,0.97947997,0.41673383,0.18554689,0.30866286158561707,11.0
M,0.58,0.465,0.20386879,1.1014225,0.2945044,0.24436842,0.43580684065818787,16.0
I,0.55,0.425,0.15,0.8173878,0.33381575,0.1797389,0.23043949902057648,12.0
M,0.65549445,0.515,0.20432745,1.3636159,0.6194027,0.3303865,0.322834312915802,11.0
M,0.66,0.515,0.19,1.6761833,0.638764,0.43893445,0.47810888290405273,11.0
I,0.40747094,0.3072123,0.105,0.26124498,0.12726128,0.04335092,0.07927331328392029,7.0
F,0.68790925,0.5330002,0.21770452,1.6849207,0.62401026,0.40303636,0.5449718236923218,12.0
F,0.72250277,0.5713654,0.20795053,1.9615622,0.96549666,0.3698695,0.49329981207847595,10.0
F,0.59926724,0.4692158,0.19396967,1.0678288,0.38911995,0.28380316,0.2843264937400818,11.0
F,0.58,0.44,0.165,1.0639275,0.51632863,0.23348539,0.2466103732585907,10.0
M,0.41216296,0.3,0.125,0.4196935,0.15706867,0.11595205,0.12534500658512115,12.0
F,0.69229484,0.53,0.21009181,1.8051573,0.8131977,0.48165813,0.4222967028617859,10.0
M,0.655,0.515,0.175,1.3116418,0.6012322,0.32331842,0.31545180082321167,8.0
M,0.4955297,0.385,0.135,0.6479151,0.24398665,0.1507608,0.19847671687602997,8.0
M,0.59143037,0.47044206,0.22428223,1.2744054,0.4737747,0.30378303,0.3927620053291321,15.0
F,0.6638815,0.51,0.16753194,1.5359695,0.60411394,0.38306463,0.4333118200302124,12.0
F,0.6449214,0.5,0.185,1.2957715,0.54605675,0.29434136,0.37320294976234436,10.0
F,0.565,0.425,0.13,0.98632246,0.44823653,0.22360317,0.24276962876319885,8.0
I,0.515,0.38934213,0.155,0.7824065,0.32929242,0.1924467,0.2094137966632843,11.0
F,0.37799752,0.28361985,0.06855397,0.31137404,0.113090895,0.057337582,0.084368996322155,11.0
F,0.505,0.38,0.125,0.50875324,0.17141245,0.14395982,0.15029916167259216,9.0
M,0.4861425,0.3757195,0.135,0.60012513,0.26577878,0.13939667,0.16025976836681366,9.0
I,0.33000994,0.24843368,0.076722614,0.14225914,0.05200919,0.03704828,0.042863450944423676,6.0
M,0.635,0.5,0.1865991,1.2842267,0.540638,0.34981504,0.3087644577026367,10.0
M,0.4637149,0.3554397,0.1,0.4386111,0.13794087,0.11457727,0.15603014826774597,12.0
I,0.515,0.39366075,0.125,0.6565,0.29347128,0.14101994,0.1761443316936493,8.0
F,0.615,0.45,0.18,1.3221596,0.4309775,0.25975809,0.4537210166454315,10.0
M,0.62,0.485,0.18,1.2747575,0.5291549,0.28136697,0.3554362952709198,13.0
F,0.6243493,0.49,0.5381431,1.6440246,0.6195322,0.3637435,0.5092903971672058,10.0
F,0.464579,0.35716632,0.115,0.4318632,0.15748586,0.07975395,0.1526990532875061,10.0
I,0.43393204,0.32907465,0.08,0.43263036,0.20019804,0.07539529,0.12545223534107208,7.0
F,0.6,0.47,0.15793198,1.1081479,0.45716235,0.25471446,0.2989676892757416,11.0
M,0.29150203,0.21824911,0.087937996,0.15625677,0.07406495,0.026120557,0.02989979088306427,6.0
F,0.645,0.505,0.17281798,1.266465,0.5715175,0.35486454,0.25499871373176575,11.0
M,0.6656422,0.525,0.18223993,1.5581142,0.5644828,0.31301126,0.484544575214386,18.0
M,0.66038126,0.51133364,0.185,1.5239145,0.68185467,0.3639984,0.3501403033733368,11.0
F,0.625,0.4984242,0.185,1.310391,0.54390985,0.24183288,0.39338138699531555,20.292861938476562
F,0.625,0.485,0.155,1.1356947,0.5250098,0.2715973,0.2901732325553894,8.0
I,0.545,0.42732182,0.175,0.7847776,0.3015235,0.15940776,0.23892445862293243,12.0
I,0.56,0.425,0.10521851,0.6161147,0.2750767,0.13773803,0.1753474920988083,9.0
F,0.59793043,0.46671784,0.16,1.0601053,0.46292692,0.22326158,0.3023918569087982,8.0
F,0.58,0.45,0.18,1.0992696,0.5274677,0.23083556,0.2753879427909851,9.0
F,0.58706397,0.47,0.135,0.8966337,0.31337085,0.19285563,0.2712801694869995,15.0
M,0.6,0.455,0.175,1.1466268,0.40755188,0.23831646,0.3940809369087219,14.0
I,0.40144217,0.335,0.135,0.30957377,0.08796508,0.056617476,0.1350773572921753,8.0
I,0.45540607,0.3705798,0.115,0.48247588,0.20426258,0.08380203,0.15560951828956604,8.0
F,0.60641336,0.47,0.165,0.9636426,0.4807171,0.21474522,0.22163479030132294,9.0
M,0.575,0.455,0.165,1.0132186,0.42672434,0.21140091,0.27497628331184387,7.0
M,0.617848,0.485,0.18133086,1.4367777,0.60207915,0.25022727,0.39040112495422363,10.0
F,0.6259637,0.495,0.19755349,1.4684956,0.47377747,0.32948396,0.5403715968132019,15.0
M,0.7582208,0.61327815,0.2,2.0483403,0.7514432,0.36360967,0.6255133152008057,15.0
I,0.57,0.43987253,0.13,0.8494493,0.36007136,0.13995738,0.2904238998889923,9.0
I,0.5259015,0.40556324,0.145,0.7197695,0.34307227,0.13987125,0.20139732956886292,8.0
F,0.605,0.48,0.221881,1.255092,0.4491099,0.29137826,0.42500701546669006,16.0
F,0.66,0.52112687,0.195,1.4488906,0.6347248,0.30008745,0.38522979617118835,11.0
F,0.555,0.43227676,0.145,0.9058475,0.3923849,0.17716737,0.25,8.0
F,0.615,0.475,0.165,1.1229492,0.4473431,0.24467136,0.358256071805954,10.0
F,0.41011572,0.31023586,0.125,0.36666134,0.14815448,0.06053325,0.10676205158233643,8.0
F,0.575,0.45,0.14,0.8867568,0.40246665,0.19142057,0.22586625814437866,7.0
I,0.3601082,0.26345593,0.06252137,0.18349756,0.09775437,0.046389274,0.04563148319721222,6.0
I,0.48881415,0.37,0.07431445,0.53697586,0.24078259,0.07705074,0.1706087440252304,8.0
F,0.43852812,0.33234516,0.07978926,0.35356656,0.128825,0.08733599,0.11703752726316452,10.0
F,0.555,0.425,0.14932267,0.8618689,0.38706324,0.19317368,0.20422013103961945,11.0
F,0.51512796,0.39772663,0.135,0.5908828,0.24517898,0.13067442,0.1674375832080841,8.0
I,0.5180558,0.39420697,0.11085845,0.5882604,0.2899584,0.10534561,0.15023627877235413,8.0
I,0.55500877,0.4219393,0.15,0.87901586,0.39220193,0.20517676,0.2383979707956314,11.0
I,0.41083533,0.32777765,0.1,0.35457563,0.102330185,0.07491917,0.1459033340215683,8.0
M,0.47824645,0.37639958,0.135,0.5403218,0.22857489,0.081303775,0.20784835517406464,11.0
F,0.625,0.48,0.145,0.96816134,0.41904786,0.2251256,0.26718786358833313,8.0
M,0.55,0.44160184,0.19,0.9291061,0.3488991,0.19403814,0.3137761950492859,14.0
I,0.33159307,0.24085246,0.065,0.17180753,0.08939198,0.032017075,0.033499088138341904,7.0
I,0.3204335,0.24033573,0.07714975,0.13452445,0.05320739,0.024569191,0.046627070754766464,6.0
F,0.5265407,0.41468942,0.16,0.65638953,0.2065182,0.15569545,0.25999999046325684,13.0
M,0.51539516,0.39628416,0.145,0.7514168,0.3023197,0.1299686,0.23418544232845306,13.0
I,0.45,0.3542385,0.115,0.37708485,0.1253706,0.09497214,0.1291847676038742,11.0
M,0.64472544,0.5,0.17,1.328782,0.53474826,0.31030837,0.37710586190223694,12.0
M,0.505,0.3957719,0.12,0.52661055,0.20471951,0.10722289,0.16783100366592407,8.0
M,0.5331403,0.4255236,0.13,0.6451531,0.24727218,0.11351052,0.23154377937316895,11.0
I,0.52,0.4,0.145,0.7848065,0.3076299,0.18164244,0.23019082844257355,8.0
F,0.5,0.38278097,0.13,0.59939414,0.24932934,0.11202649,0.1708981990814209,7.0
I,0.35223222,0.265,0.08036975,0.18607706,0.070958205,0.045627005,0.04591640457510948,6.0
I,0.37430513,0.27665225,0.062356386,0.22728203,0.09378744,0.052976716,0.07757556438446045,7.0
F,0.5394712,0.43090478,0.18,0.8627963,0.28946057,0.14486735,0.2934049665927887,21.31471061706543
I,0.32232895,0.2425843,0.075,0.15182528,0.07401883,0.03438971,0.046171873807907104,6.0
I,0.42947274,0.32108733,0.11807715,0.45241788,0.1738872,0.10601298,0.1529959887266159,9.0
M,0.595,0.46,0.165,0.9676627,0.4078184,0.21516459,0.2746118903160095,8.0
I,0.4175213,0.31324154,0.16,0.54664975,0.15975784,0.08677158,0.1785486787557602,26.483440399169922
F,0.625,0.48641938,0.17,1.1799427,0.4725423,0.3111295,0.33384281396865845,10.0
F,0.7200635,0.56857884,1.0164311,2.1653726,0.746357,0.4044113,0.9520598649978638,17.0
I,0.5688464,0.45,0.16202302,0.7829688,0.30923566,0.16491392,0.23963864147663116,8.0
I,0.53,0.4,0.15,0.7583896,0.2943226,0.16486704,0.22907835245132446,10.0
F,0.63,0.485,0.15,1.1147549,0.55396396,0.2614392,0.24790333211421967,8.0
M,0.673568,0.525,0.17968057,1.4436704,0.53722274,0.34746462,0.47709786891937256,11.0
M,0.702509,0.5669778,0.2,1.5737988,0.66757756,0.26708132,0.49338361620903015,11.0
M,0.49369898,0.3974738,0.16142781,0.69780505,0.29262438,0.15118308,0.19535672664642334,18.0
M,0.63,0.5,0.145,1.1059453,0.470654,0.24712288,0.2902560830116272,11.0
M,0.64,0.5110958,0.22148003,1.3505542,0.5024555,0.23955734,0.48462146520614624,17.0
F,0.5,0.39503708,0.14,0.74702954,0.30688623,0.1569142,0.20545366406440735,9.0
M,0.6896249,0.5350128,0.19348003,1.7017969,0.69035476,0.38079676,0.5065204501152039,10.0
M,0.7065348,0.54705024,0.20825131,1.8920407,0.884834,0.44349438,0.45961910486221313,11.0
I,0.62,0.48,0.19319141,1.3942792,0.4968575,0.27119696,0.4228147268295288,18.0
F,0.595,0.465,0.155,0.870221,0.39594007,0.18453492,0.21462911367416382,11.0
F,0.615,0.4780449,0.155,1.2518611,0.5490584,0.33925074,0.308976948261261,9.0
M,0.5701388,0.455,0.155,0.8714027,0.44253832,0.18399735,0.23310409486293793,9.0
I,0.44,0.3327566,0.12,0.39327592,0.18137322,0.07721655,0.10385575145483017,7.0
F,0.57,0.4426282,0.14,0.7721334,0.34292832,0.118646264,0.2215847373008728,8.0
M,0.6691551,0.53,0.195,1.5231593,0.64346725,0.27170017,0.4634109139442444,12.0
F,0.63,0.5,0.20632468,1.3836081,0.5774701,0.3119423,0.4104447662830353,12.0
F,0.7207356,0.5666749,0.195,1.8207104,0.8800014,0.40344223,0.42339497804641724,11.0
I,0.3294288,0.24631654,0.09700086,0.18536665,0.08359295,0.037308633,0.05469473823904991,6.0
M,0.68740535,0.5427797,0.20692767,1.5395448,0.7037538,0.2986858,0.38802340626716614,14.0
I,0.5,0.38,0.165,0.5959988,0.22531524,0.13297838,0.19210229814052582,11.0
I,0.36876455,0.26899338,0.08,0.17080174,0.061595503,0.042806454,0.046142298728227615,7.0
I,0.35528445,0.27020162,0.09597801,0.20440604,0.07350171,0.04005932,0.07023870199918747,6.0
M,0.62603456,0.49,0.165,1.0868924,0.39278358,0.18926574,0.32342708110809326,10.0
F,0.6342024,0.505,0.18,1.3351833,0.45022446,0.27621013,0.4922628104686737,13.0
I,0.56763107,0.429984,0.14,0.85823035,0.38789994,0.17179234,0.251254141330719,9.0
I,0.505,0.38637403,0.1,0.5016331,0.18483417,0.13192613,0.15030783414840698,8.0
F,0.59946525,0.46,0.155,1.0706776,0.5087918,0.22011527,0.2750419080257416,8.0
I,0.46,0.375,0.125,0.4741106,0.19632633,0.08889327,0.1407155990600586,8.0
M,0.535,0.4,0.12565915,0.7030968,0.30332446,0.19231851,0.16086170077323914,11.0
M,0.655,0.5021333,0.19995034,1.5627162,0.68915504,0.41616875,0.35777831077575684,11.0
F,0.61,0.47806075,0.18,1.090176,0.32761592,0.2768579,0.36566367745399475,11.0
I,0.41530168,0.30211833,0.105,0.34139672,0.15480278,0.09145236,0.07239080220460892,7.0
I,0.512217,0.39339042,0.1007004,0.62313515,0.29230773,0.13011228,0.16950443387031555,10.0
F,0.5572304,0.43864757,0.135,0.73315775,0.2964022,0.19621429,0.20967558026313782,10.0
I,0.3818099,0.28190646,0.09,0.24295755,0.11715035,0.048674818,0.06570179015398026,7.0
F,0.62,0.47,0.135,1.2048415,0.39150995,0.23497088,0.4081572890281677,26.106870651245117
M,0.505,0.4,0.115,0.6861542,0.28709275,0.113445565,0.20130802690982819,8.0
M,0.61,0.45,0.15799981,1.129264,0.492811,0.2750782,0.2837772071361542,12.0
M,0.61,0.46,0.15,1.0528362,0.4066759,0.27690217,0.2941395044326782,12.0
F,0.6862992,0.53128445,0.185,1.8864197,0.74779004,0.42476073,0.5614176988601685,12.0
M,0.5647502,0.44817662,0.16,0.8077987,0.2644392,0.19198573,0.2650153636932373,14.0
I,0.46,0.355,0.11,0.5876118,0.25731474,0.11153561,0.1739961802959442,8.0
I,0.35133156,0.26532692,0.10111567,0.2832616,0.11405097,0.059552267,0.08868952095508575,6.0
F,0.58925366,0.46,0.15246548,1.0620409,0.4189465,0.26260576,0.265220046043396,14.0
F,0.7234893,0.5794876,0.21506113,1.9667134,0.7067992,0.41654474,0.8095223903656006,28.873815536499023
M,0.525,0.41,0.13,0.6651315,0.29170638,0.14823416,0.16559089720249176,8.0
M,0.6057995,0.475,0.125,1.1945196,0.50595754,0.23582646,0.3664451241493225,10.0
I,0.40717992,0.29517296,0.0952391,0.36603767,0.15714842,0.09064744,0.10440651327371597,9.0
F,0.53,0.4,0.13,0.82899934,0.36760178,0.20399465,0.1840691864490509,5.0
I,0.4492352,0.355,0.13,0.37822938,0.120989785,0.07156355,0.14984160661697388,8.0
M,0.7115692,0.5626688,0.175,1.9297097,0.7343423,0.39836764,0.6146314144134521,20.43759536743164
M,0.58,0.45263553,0.15,0.82075125,0.29822752,0.19425519,0.26499998569488525,11.0
M,0.5309269,0.42,0.14388801,0.9091446,0.32818833,0.2382628,0.23610436916351318,17.0
M,0.55,0.41,0.14,0.71509206,0.3055065,0.15869889,0.20740297436714172,11.0
I,0.3113256,0.23068091,0.06744451,0.17070833,0.05690266,0.03927286,0.05831177532672882,7.0
F,0.63,0.4939882,0.16,1.4048874,0.6225869,0.33523068,0.3723194897174835,10.0
F,0.47845095,0.39,0.14655897,0.56441665,0.20241512,0.1315403,0.18340037763118744,9.0
F,0.525,0.41703066,0.145,0.7121508,0.31664857,0.14986457,0.1842014640569687,11.0
I,0.37,0.27390674,0.1,0.21723,0.09969816,0.041262254,0.06401223689317703,7.0
I,0.47473693,0.37175906,0.105,0.44019192,0.1533049,0.08908114,0.1501826047897339,7.0
I,0.60089594,0.47,0.165,1.0323355,0.3385163,0.19109638,0.2488171011209488,18.0
F,0.57924783,0.45,0.14569938,0.9078287,0.34315655,0.22376464,0.27568864822387695,11.0
M,0.58813864,0.45,0.14,1.074632,0.44852412,0.27984333,0.26499998569488525,7.0
M,0.65,0.5101513,0.20904525,1.3371019,0.5495327,0.33077523,0.3551926016807556,10.0
F,0.726436,0.5763829,0.205,1.88059,0.85553235,0.35733345,0.5150899291038513,13.0
I,0.48236233,0.3563026,0.12,0.65760285,0.2862217,0.16121715,0.1765018105506897,8.0
I,0.4400124,0.33516455,0.09,0.43925756,0.175338,0.080196775,0.12448249757289886,8.0
I,0.48600268,0.3834126,0.13,0.43074203,0.09718155,0.064846925,0.2061309814453125,18.76243019104004
I,0.535,0.411854,0.125,0.6986778,0.27724484,0.16330668,0.22113417088985443,11.0
F,0.8022796,0.6468768,0.75721973,2.204544,1.0254593,0.36254027,0.7465073466300964,11.0
I,0.42419955,0.30609345,0.13,0.41671115,0.18182239,0.06412818,0.12422504276037216,8.0
F,0.20679945,0.1624222,0.06771176,0.042561077,0.009549174,0.013113245,0.011113347485661507,5.0
M,0.7874981,0.61651194,0.21492824,2.1973639,0.7319905,0.41774037,0.8476566076278687,18.0
I,0.40882212,0.30928662,0.09,0.4105891,0.18532075,0.06197666,0.11985087394714355,8.0
M,0.63771737,0.495,0.14,1.2750722,0.59126395,0.23850664,0.38045966625213623,9.0
M,0.6939987,0.56136507,0.5325004,1.7685484,0.683726,0.40027374,0.513786256313324,12.0
F,0.54125357,0.43,0.195,0.7863777,0.21563669,0.17185658,0.2898120880126953,12.0
F,0.605,0.47482732,0.175,1.1462547,0.5000261,0.23237137,0.31553441286087036,11.0
I,0.42296064,0.30939925,0.0973259,0.35188362,0.15377964,0.06361329,0.10599563270807266,8.0
F,0.705724,0.5509535,0.2,1.8254529,0.7328326,0.47826117,0.46747100353240967,13.0
M,0.71433544,0.5687747,0.205,1.9285092,0.58964556,0.4297945,0.8299700617790222,15.0
F,0.56648093,0.43,0.155,0.87264466,0.3424437,0.17146052,0.24410006403923035,10.0
F,0.48858726,0.39,0.15,0.7184423,0.20624515,0.22682601,0.22028622031211853,15.0
I,0.4618579,0.355,0.12,0.4731075,0.21967922,0.10112032,0.12164255231618881,8.0
I,0.65,0.51145667,0.1814352,1.3924279,0.607775,0.25148007,0.43096551299095154,27.572330474853516
M,0.61,0.47,0.15962702,1.2013733,0.50317866,0.29604986,0.3257005512714386,10.0
M,0.615,0.475,0.17460577,1.1266254,0.5322277,0.2602897,0.25999999046325684,8.0
F,0.5308645,0.4,0.13,0.86241275,0.45075333,0.2123369,0.15747535228729248,10.0
I,0.2780324,0.20345356,0.06607273,0.11922655,0.046962727,0.029945884,0.03605306148529053,7.0
